Name,Affiliation,Interests,Cited By,Profile URL
Sandeep Kumar Kujur,"Indian Institute of Technology Madras, Chennai","Industrial Economics, Economics of Technology and Innovation, Labour and Development Economics",83,https://scholar.google.com/citations?hl=en&user=2FUR3L0AAAAJ
Dr. Rakesh Kumar,Indian Institute of Technology Madras,"Metal Forming, Equipment/Tool Design, Bi-metallics and Alclad, Micro-manufacturing, Recycling",83,https://scholar.google.com/citations?hl=en&user=6dqjnPAAAAAJ
Hari Desai,IIT Madras,"Water treatment, Pillared Clays, Pyrolysis, Recycling, Circularity",82,https://scholar.google.com/citations?hl=en&user=mrP9rKkAAAAJ
Somasundaram Umapathy,IITMadras,Applied optics,81,https://scholar.google.com/citations?hl=en&user=eVw3IGkAAAAJ
Purnima Kovuri,IIT Madras,"Quantitative Genetics, Genomics, Proteomics",81,https://scholar.google.com/citations?hl=en&user=uNpTKQcAAAAJ
Reshma liyakath,"IIT, Madras","Organic Solar cells, energy harvesting devices, Perovskite solar cells, Peizoelectric energy harvesters",81,https://scholar.google.com/citations?hl=en&user=nVXBlE0AAAAJ
Kavach Mishra,Indian Institute of Technology Madras,"Remote Sensing, Machine Learning, GIS, Urban Environment, Construction Materials",81,https://scholar.google.com/citations?hl=en&user=YrmjuZ4AAAAJ
Dr. Suvendu Mohanty,IIT MADRAS,"ANN, CBM, Image Processing, Combustion Analysis, Engineering Asset Management",81,https://scholar.google.com/citations?hl=en&user=-yykA-wAAAAJ
Madhura Balasubramaniam,Indian Institute of Technology Madras,"Himalayan Borderlands, International Relations, Tibetan Studies, Crohn's patient advocacy",81,https://scholar.google.com/citations?hl=en&user=IaP69T0AAAAJ
Krishna R. Nandipati,"Assistant Professor (Chemistry), IIT Madras",Theoretical chemistry,80,https://scholar.google.com/citations?hl=en&user=KF_EWB8AAAAJ
Ritu Raj Kumar,Indian Institute of Technology Madras,"Computational Fluid Dynamics, Shock-turbulence, High-order schemes, High Performance Computing",80,https://scholar.google.com/citations?hl=en&user=xh51H3UAAAAJ
Vijay Kumar Pediredla,"Indian Institute of Technology, Madras","Robotics, Haptics, Teleoperated systems, Control system design",80,https://scholar.google.com/citations?hl=en&user=q334UJIAAAAJ
Shilpa ls,Indian Institute of Technology Madras,"Stochastic Hydrology, Time Series Analysis, Floods, Multivariate Analysis",80,https://scholar.google.com/citations?hl=en&user=IbEac6EAAAAJ
PRABHU RAM NAGARAJAN,"BS Programs, IIT Madras","Machine learning, Natural Language Processing, Embedded system",80,https://scholar.google.com/citations?hl=en&user=7MyQ6ywAAAAJ
Tilak JV,IIT Madras,"Nanostructured Materials, Biomaterials, Materials Processing, Metallurgy",79,https://scholar.google.com/citations?hl=en&user=GXpDICAAAAAJ
Nitish Yadav,Indian Institute of Technology Madras,"Program Verification, Model Checking, Cyber-Security, Cyber-Physical Systems, Software Engineering",79,https://scholar.google.com/citations?hl=en&user=MtQL75IAAAAJ
Simran K,IIT Madras,CRYPTOGRAPHY,79,https://scholar.google.com/citations?hl=en&user=ZmSX8A8AAAAJ
Gargi Mitra,IIT Madras,Internet security and privacy,78,https://scholar.google.com/citations?hl=en&user=M216DzwAAAAJ
Dheeraj Kumar,"Indian Institute of Technology, Madras","Renewable energy systems, Time-series analysis, System identification, Data analysis",78,https://scholar.google.com/citations?hl=en&user=Q_maJLUAAAAJ
Siva Poornan Vasudevan,"Post Doctoral Researcher, Indian Institute of Technology Madras","Mechanical Metamaterials, Homogenization, Structural Concrete, Topology Optimization",78,https://scholar.google.com/citations?hl=en&user=sC6a-0UAAAAJ
A. Hamdan,IIT Madras,"Environment Sustainability, Water Food Energy Nexus, Climate Change",78,https://scholar.google.com/citations?hl=en&user=ecBE-0sAAAAJ
Renugaa suresh Babu,"Doctoral Researcher, IIT-Madras","Biomaterials, Tissue engineering",78,https://scholar.google.com/citations?hl=en&user=hk_QG9UAAAAJ
Ravindra Kumar,IIT Madras,"2D materials, Photoluminescence, Raman spectroscopy, Polarized Raman Spectroscopy, Memristor",78,https://scholar.google.com/citations?hl=en&user=rfg6RZsAAAAJ
Prabha TR,"Senior project scientist, Department of Biotechnology, IIT Madras","Biotechnology, Biosensors, Immunology, mycology, medical microbiology.",77,https://scholar.google.com/citations?hl=en&user=-orkn0UAAAAJ
Raymond (Ray) Joseph,IIT Madras,"Machine Learning, Software Engineering, ELearning",77,https://scholar.google.com/citations?hl=en&user=dUWLFE0AAAAJ
Venkata Ramani Shreya Yellapantula,Indian Institute of Technology Madras,"Autonomous Vehicles, ADAS, Active Safety Systems, Connected vehicles, Vehicle Dynamics and Control",77,https://scholar.google.com/citations?hl=en&user=cprnfSsAAAAJ
Gayatri Kompella,"Indian Institute of Technology Madras, India",Biomedical Image processing,77,https://scholar.google.com/citations?hl=en&user=Zn5Ys50AAAAJ
Hari Krishnan Govindarajan,"Indian Institute of Technology, Madras","Energy, Environment, Data Analytics",77,https://scholar.google.com/citations?hl=en&user=bUOKOaYAAAAJ
karthik Pandia DS,Indian Institute of Technology Madras,"Speaker recognition, speech recognition, spoken term detection, keyword spotting, acoustic unit discovery",76,https://scholar.google.com/citations?hl=en&user=tOCc1kUAAAAJ
st sashank,IIT Madras,Robotics,76,https://scholar.google.com/citations?hl=en&user=xwNzYpgAAAAJ
Tathagata Gupta,"National Postdoctoral Fellow, Indian Institute of Technology Madras",Quantum Information Theory,76,https://scholar.google.com/citations?hl=en&user=Ogzr4kwAAAAJ
Subrata Duary,"Prime Minister Research Fellow, Indian Institute of Technology Madras","Cryo-EM, Metal Nanoclusters, Nanoparticles, Proteins, Novel hybrid bio-materials",75,https://scholar.google.com/citations?hl=en&user=HQ7RQ3IAAAAJ
Vaishnavi Ravi,Indian Institute of Technology Madras,Power Electronics,74,https://scholar.google.com/citations?hl=en&user=KtFsHAgAAAAJ
Emmanuel P,Indian Institute of Technology Madras,"Pulsed laser deposition, Laser assisted doping, Silicon carbide thin film, High voltage, Non thermal Plasma",74,https://scholar.google.com/citations?hl=en&user=p_zgZ3IAAAAJ
Nityananda Ballav,"Senior Research Fellow, IIT Madras",Transition metal catalysis,74,https://scholar.google.com/citations?hl=en&user=SxPLqbkAAAAJ
Vignesh Harshavardhan V,"Indian Institute of Technology, Madras","Language Teacher Identity, Multilingualism, History of ELT, Multimodality",73,https://scholar.google.com/citations?hl=en&user=caY6mG0AAAAJ
Surjit Kumar,IIT Madras,Operator Theory,73,https://scholar.google.com/citations?hl=en&user=ZMqJ7O0AAAAJ
M. Devaprasad,"Postdoctoral Researcher, IIT Madras",Atmospheric aerosols,73,https://scholar.google.com/citations?hl=en&user=wuHihqEAAAAJ
Priyadharsini Murugesan,Indian Institute of Technology Madras,"Fluid mechanics, Blood flow, Heat transfer, PDE",73,https://scholar.google.com/citations?hl=en&user=SV8Ukb4AAAAJ
Poly Rose,"Post doctoral researcher, Indian Institute of Technology Madras (IIT Madras), India","Ceramics, Carbides, Additive Manufacturing, 3D Printing",73,https://scholar.google.com/citations?hl=en&user=az5D6xsAAAAJ
Bhadra KV,"Indian Institute of Technology, Madras","Corporate sustainability, organization development and change, organization theory",73,https://scholar.google.com/citations?hl=en&user=F9_hZ2UAAAAJ
Abhishek Patel,"Indian Institute of Technology, Madras","Concrete 3D Printing, Automation, Sustainability, Life Cycle Assessment",73,https://scholar.google.com/citations?hl=en&user=_nmbVucAAAAJ
Manas Srivastava,"Department of Electrical Engineering, IIT Madras, India","Optical communication, optical signal processing, fiber lasers",72,https://scholar.google.com/citations?hl=en&user=YcSDY7kAAAAJ
Bithin Ghorai,"Assistant Professor, Indian Institute of Technology Madras","Marine Geotechnics, Offshore Foundations, Large Deformation Modelling, Seabed Interacting Systems",72,https://scholar.google.com/citations?hl=en&user=OtcBTN4AAAAJ
Deepu Mathew John,Indian Institute of Technology Madras,"ICME, phase field simulation, mathematical homogenization, finite element simulation",72,https://scholar.google.com/citations?hl=en&user=UEr1Za4AAAAJ
Rajeev Ranjan,"Postdoctoral Researcher, Department of Engineering Design, IIT Madras",Experimental Mechanics | Digital Image …,72,https://scholar.google.com/citations?hl=en&user=vLHyacIAAAAJ
Md Irshad Ansari,IIT Madras,"Numerical modelling and simulation, Thermal EOR, Geothermal, CO2 sequestration, Machine Learning",72,https://scholar.google.com/citations?hl=en&user=SAAGGSEAAAAJ
prateek dhawalia,"Indian Institute of Technology, Madras","Cloud Computing, Distributed Computing",71,https://scholar.google.com/citations?hl=en&user=RjCXrHkAAAAJ
Sumit Tambe,"Assistant Professor, Aerospace Engineering, IIT Madras",Aerodynamics,71,https://scholar.google.com/citations?hl=en&user=3SKQdyQAAAAJ
Muhammad Arsath KF,Indian Institute of Technology Madras,"Microprocessor Security, RISC-V, Side-Channel Leakage Evaluation, Differential Power Analysis",71,https://scholar.google.com/citations?hl=en&user=OrOQi2AAAAAJ
Sidhant Thole,Indian Institute of Technology Madras,"Optimization, Machine Learning",71,https://scholar.google.com/citations?hl=en&user=G2UDs80AAAAJ
Alka Bhushan,"Principal Project Scientist, IIT Madras",,70,https://scholar.google.com/citations?hl=en&user=1yZwQ1UAAAAJ
Raushan Singh,"Assistant Professor, Mechanical Engineering, IIT Madras","Solid mechanics, DNA mechanics, Coarse-grained modelling, Biophysics",70,https://scholar.google.com/citations?hl=en&user=FMuOKMgAAAAJ
Krishna Kumar Verma,Indian institute of technology Madras,CSE,70,https://scholar.google.com/citations?hl=en&user=rFJ7Pm0AAAAJ
Anwoy Maitra,"Assistant Professor, Department of Mathematics, Indian Institute of Technology Madras","complex analysis, several complex variables",70,https://scholar.google.com/citations?hl=en&user=-4tQ1BoAAAAJ
Praneeth Srivanth Ramesh,"Indian Institute of Technology, Madras","Polymer Sciences, Polymer Blends, Mechanochemistry, Biopolymers",70,https://scholar.google.com/citations?hl=en&user=m5lwiXIAAAAJ
R Sandeepkumar,"Indian Institute of Technology, Madras","Optimal control, numerical optimization, machine learning",69,https://scholar.google.com/citations?hl=en&user=prE0lyEAAAAJ
Baby Salini Jacob Rani,"Post Doctoral Researcher, IIT Madras","Biomass valorization, Nanoparticles, biorefineries, biofilms, food packaging",69,https://scholar.google.com/citations?hl=en&user=fdo1rVgAAAAJ
Gourav Dwari,"Indian Institute of Technology, Madras","Material synthesis, Magnetotransport, Magnetism, NV Center",69,https://scholar.google.com/citations?hl=en&user=U5sujtQAAAAJ
Anirban Mukhopadhyay,"Indian Institute of Technology, Madras",Magnonics,68,https://scholar.google.com/citations?hl=en&user=9CcoTe8AAAAJ
Trishie Sharma,"Post Doctoral Researcher, IIT Madras","Blockchain, Cyber Security, NFTs",68,https://scholar.google.com/citations?hl=en&user=zxjE070AAAAJ
Priyanka Swarnkar,Indian Institute of Technology Madras & Queensland University of Technology Australia,"CFD, Multiphase flow, Catalyst synthesis, Water splitting, Electrochemistry",68,https://scholar.google.com/citations?hl=en&user=vtrR6roAAAAJ
Amrish Prabakaran,"Bhupat and Jyoti Mehta School of Biosciences, Indian Institute of Technology Madras",Antifungal Drug Resistance,68,https://scholar.google.com/citations?hl=en&user=DqxwSLEAAAAJ
Samir Kumar Nayak,IIT Madras,"DFT, TD-DFT, Machine learning, Molecular Dynamics",68,https://scholar.google.com/citations?hl=en&user=H8Iy9tIAAAAJ
Dr. Syed Azeem Uddin,Indian Institute of Technology Madras,"Dynamics of floating offshore structures, Fatigue analysis, Ice loads, Blast and fire loads, Riser analyses",66,https://scholar.google.com/citations?hl=en&user=C0UwGwIAAAAJ
Vijay,"Mathematics, IIT Madras","Fractals, approximation theory, boundary value problems",66,https://scholar.google.com/citations?hl=en&user=_rq_kC0AAAAJ
Harshit Kedia,"CSE, IIT Madras",NLP,66,https://scholar.google.com/citations?hl=en&user=hHDLrU8AAAAJ
A Arunkumar,"MS (Research), IIT Madras","Automatic Speech Recognition, Self-Supervised Learning",66,https://scholar.google.com/citations?hl=en&user=TZqyzRIAAAAJ
Saurabh Kumar Jain,"Indian Institute of Technology, Madras","domain adaptation, semi-supervised learning, machine learning",66,https://scholar.google.com/citations?hl=en&user=1cEUKDkAAAAJ
Kaviya Vijayalakshmi Babunagappan,"Doctoral Researcher, IIT Madras","Biomedical instrumentation, Nanotherapeutics, Biosignal processesing",66,https://scholar.google.com/citations?hl=en&user=R5inO2MAAAAJ
Arun IB,"Department of Electrical Engineering, Indian Institute of Technology Madras","Wireless Networks, Medium Access Control, Multipacket Reception",65,https://scholar.google.com/citations?hl=en&user=JOj2p-IAAAAJ
Aayush Jain,"Masters in Transportation Engineering , IIT Madras","traffic Engineering, traffic microsimulation, car following",65,https://scholar.google.com/citations?hl=en&user=FnUkXegAAAAJ
Subhajit Biswas,"Assistant professor, Indian Institute of Technology, Madras, India","Turbulent flows, Scalar transport, Multiphase turbulence, Urban Fluid Mechanics",65,https://scholar.google.com/citations?hl=en&user=FMWQ23wAAAAJ
Mohammad Rafiq Joo,Indian Institute of Technology Madras,"Earthquake Engineering, Structural Engineering, Civil Engineering",65,https://scholar.google.com/citations?hl=en&user=wihwJ4AAAAAJ
Apoorva Goel,Indian Institute of Technology Madras,Human Resources and Organizational …,65,https://scholar.google.com/citations?hl=en&user=9_GRZQgAAAAJ
Kislay Kishore,"Indian Institute of Technology, Madras","Dual-fuel combustion, Ammonia combustion, CRDI diesel engine, Sustainability",65,https://scholar.google.com/citations?hl=en&user=4Dzr1fQAAAAJ
Agrya Halder,Indian Institute of Technology Madras,"Computer Vision, Machine Learning, Pattern Recognition, Image Processing, Bioinformatics",65,https://scholar.google.com/citations?hl=en&user=HY8lkcAAAAAJ
Leekeshwer Upadhyay,Indian Institute of Technology Madras,"Nanoscience and Nanotechnology, Materials Science and Metallurgical …",65,https://scholar.google.com/citations?hl=en&user=u2yTHQYAAAAJ
Nagappa Siddgonde,"Assistant Professor, Indian Institute of Technology Madras","Experimental mechanics, Textile composites, Multiscale Modeling, Micromechanics, Advanced composites",64,https://scholar.google.com/citations?hl=en&user=iaasYOwAAAAJ
Ganesh Ambi Ramakrishnan,Doctoral Candidate at Indian Institute of Technology Madras,,64,https://scholar.google.com/citations?hl=en&user=zzr1T5gAAAAJ
Pratik M Panchal,"Department of Applied Mechanics, IIT Madras","CFD, Electrohydrodynamics, Fluid Structure Interaction",64,https://scholar.google.com/citations?hl=en&user=-N5WybEAAAAJ
Ajay Koushik V,"Department of Chemical Engineering, IIT Madras",,64,https://scholar.google.com/citations?hl=en&user=UqRbH_wAAAAJ
Abhishek parmar,IIT MADRAS,,63,https://scholar.google.com/citations?hl=en&user=1J-8hzMAAAAJ
Anoop Aroor Dinesh,Indian Institute of Technology Madras,,63,https://scholar.google.com/citations?hl=en&user=5dFEZOsREmcC
Feroz Ali,"IPR Chair Professor, IIT Madras","patent law and policy, intellectual property law, international trade law",62,https://scholar.google.com/citations?hl=en&user=jD2I4rcAAAAJ
Dr.Sumalatha vasam,IIT Madras,"Magnetic Thin films, Corrosion studies, Biomarker development for cancer, Magnetoimpedance studies",62,https://scholar.google.com/citations?hl=en&user=YaiyE5AAAAAJ
Paridhi Goel,IIT Madras,"Multiphase flows: Experiment and CFD, Data Driven modeling, Adsorption based CO2 capture, H2 storage",62,https://scholar.google.com/citations?hl=en&user=fXXuRlcAAAAJ
Harshal Patil,Indian Institute of Technology Madras,"Vehicle Dynamics and Control, Heavy Vehicle Active Safety Systems",61,https://scholar.google.com/citations?hl=en&user=gK9TPcoAAAAJ
Jhansi Kokkiligadda,IIT Madras,"nanomaterials, synthesis, core-shell nanostructures, photocatalysis",61,https://scholar.google.com/citations?hl=en&user=x7eYzOQAAAAJ
Joshitha Ravishankar,Indian Institute of Technology Madras,"Light field Imaging, Computer Vision, Computational Photography, Image Processing, Machine Learning",60,https://scholar.google.com/citations?hl=en&user=sf5hGhfjlaoC
Vivek Samu,Indian Institute of Technology Madras,"NDE, Wave propagation",60,https://scholar.google.com/citations?hl=en&user=5gjomf4AAAAJ
Santhosh Abraham,IIT Madras,"Colonial, Legal, Medical and Animal Histories",60,https://scholar.google.com/citations?hl=en&user=71b1g6UAAAAJ
Utsav Bhardwaj,"The University of Queensland, IIT Delhi, IIT Madras, and IIT Kharagpur","Heat Transfer, Multiphase Flows (including Particle-laden …",60,https://scholar.google.com/citations?hl=en&user=OMHR2rYAAAAJ
Jithin Vachery,"National University of Singapore , IIT Madras, IISc Bangalore","Data Mining, Graph Mining, Trajectories",59,https://scholar.google.com/citations?hl=en&user=AdjTbBIAAAAJ
purna makkena,IIT Madras,"Image processing, Computer vision, Machine learning",59,https://scholar.google.com/citations?hl=en&user=j6_p4swAAAAJ
Manoj Kumar Panwar,IIT Madras,"Algorithms, Machine Learning, Probabilistic Graphical Models, Graph theory and Optimization",59,https://scholar.google.com/citations?hl=en&user=-rEw3q8AAAAJ
Arun Raj,"Indian Institute of Technology Madras, Siemens Technology","Blockchain, Metaverse, Distributed Systems",59,https://scholar.google.com/citations?hl=en&user=ZavbthIAAAAJ
Rahul subburaj,Indian Institute of Technology Madras,"Deep learning, Transportation safety, Crime analytics",59,https://scholar.google.com/citations?hl=en&user=AXr8FrMAAAAJ
Pranay Kumar,IIT-Madras | CSIR-CSMCRI,"Hollow fiber, Membrane Science, Separation Processes, Wastewater treatment",59,https://scholar.google.com/citations?hl=en&user=zPfujykAAAAJ
Sowmiya Murugan,Indian Institute of Technology Madras,,59,https://scholar.google.com/citations?hl=en&user=PC6zf70AAAAJ
Venkata Satya Siva Ram Prasad Yadavalli,IIT Madras,,59,https://scholar.google.com/citations?hl=en&user=1EHUkmYAAAAJ
Dipramit Majumdar,IIT Madras,Number Theory,58,https://scholar.google.com/citations?hl=en&user=IajG81QAAAAJ
Revathi Gorle,IIT Madras,"Reactive spark plasma sintering, armour ceramics, boron carbide, ultra high temperature ceramics",58,https://scholar.google.com/citations?hl=en&user=HTVimmEAAAAJ
Sneha Prasad,"Institute Post-Doctoral Fellow, Department of Aerospace Engineering, IIT Madras","Digital Image Correlation, Computer Vision, Parallel Computing, Structural Health Monitoring, Sensor",58,https://scholar.google.com/citations?hl=en&user=9Z3SP_QAAAAJ
Jyoti Ranjan Barik,"Institute Postdoctoral Fellow, Indian Institute of Technology Madras, India","Structural dynamics, Fluid-structure interaction, Vibration control, Earthquake engineering",58,https://scholar.google.com/citations?hl=en&user=LWR8xUoAAAAJ
Sailash Moirangthem Singh,IIT Madras,"Control Theory, Wireless Communication, Information Theory and Optimization",58,https://scholar.google.com/citations?hl=en&user=3Q53yIgAAAAJ
RAMAKRISHNA SAMANTHULA,"Prime Minster's Research Fellow, Indian Institute of Technology Madras","Textile Reinforced Concrete, Low Carbon Cements, Modular Construction",58,https://scholar.google.com/citations?hl=en&user=s-2MIWYAAAAJ
Bhanu Pratap,Indian Institute of Technology Madras,"Electric Mobility, Circular Economy, System Dynamics",58,https://scholar.google.com/citations?hl=en&user=QUklu9IAAAAJ
Satyam Kumar,Indian Institute of Technology Madras,"Cryptography, Cryptanalysis, Stream Cipher, Block Cipher, Post-Quantum Cryptography",58,https://scholar.google.com/citations?hl=en&user=QV1obxYAAAAJ
Punit Khanna,Indian Institute of Technology Madras,,57,https://scholar.google.com/citations?hl=en&user=98kqYygAAAAJ
Shabana KM,"Senior Project Scientist, WSAI, Indian Institute of Technology Madras","AI in education, Educational data mining, Machine learning",57,https://scholar.google.com/citations?hl=en&user=EEQU31YAAAAJ
Nidhin K,Indian Institute of Technology Madras,Microelectronics,57,https://scholar.google.com/citations?hl=en&user=hPH3iHcAAAAJ
Shubhrojit Misra,"Department of Applied Mechanics & Biomedical Engineering, Indian Institute of Technology …","Artificial Intelligence, Soft Computing, Data Analytics, Internet of Things, Biomedical Devices",57,https://scholar.google.com/citations?hl=en&user=x_eM5q0AAAAJ
SOUGAT KUMAR SARANGI,Indian Institute of Technology Madras,"Wind Energy, Solar Energy, Remote Sensing of clouds and aerosol study",57,https://scholar.google.com/citations?hl=en&user=ibgUwo4AAAAJ
ARTI KESHARI,"Indian Institute of Technology, Madras",Computer Science,57,https://scholar.google.com/citations?hl=en&user=b5oyYJsAAAAJ
S.Sruti,Indian Institute of Technology Madras,Signal Processing for RADAR and …,57,https://scholar.google.com/citations?hl=en&user=GF5sKjgAAAAJ
THILAGAN K,Indian Institute of Technology Madras,"Solar energy & thermal system, Desalination systems, Drying",56,https://scholar.google.com/citations?hl=en&user=5lldYecAAAAJ
Arunan Suganya,Indian Institute of Technology Madras,"Metabolomics, 3D printing",56,https://scholar.google.com/citations?hl=en&user=mq18tekAAAAJ
Debashis Singha,Indian Institute of Technology Madras,"Aeroelasticity, Structural Dynamics, Morphing Structures, Non-stationary Dynamics",56,https://scholar.google.com/citations?hl=en&user=B4HRZ_cAAAAJ
Navnath Daundkar,Indian Institute of Technology Madras,"Algebraic topology, Topological robotics",56,https://scholar.google.com/citations?hl=en&user=IiHduRgAAAAJ
tejaswini kantamani,IIT Madras,"Sensors, Analog circuits",56,https://scholar.google.com/citations?hl=en&user=3MKERVYAAAAJ
Jom Kuriakose,IIT Madras,"Music Information Retrieval, Machine Learning",55,https://scholar.google.com/citations?hl=en&user=xQUehVkAAAAJ
Jithin S Kumar,GCE Kannur | IIT Madras,"Porous media, Fracture mechanics, Geomechanics, Granular Materials, Energy Geotechnics",55,https://scholar.google.com/citations?hl=en&user=TcJS02cAAAAJ
Rohit Goyal,IIT Madras,"Concentrating Solar Energy, Parabolic Trough Collector, s-CO2, Entropy Generation, Heat transfer",55,https://scholar.google.com/citations?hl=en&user=10ERScsAAAAJ
Ashutosh Panda,"MS in Mechanical Engineering, IIT Madras","Tribology, Material Characterisation, Hydrogen Embrittlement",55,https://scholar.google.com/citations?hl=en&user=ZDZYgbQAAAAJ
Azhaganmaadevi K Alagan,"Researcher, Indian Institute of Technology, Madras","Medical Image Processing, Computational Fluid Dynamics",55,https://scholar.google.com/citations?hl=en&user=RqIVui8AAAAJ
Akhil Krishnan M,IIT Madras,"Desalination, Interferometry, CFD, Refrigeration, Image Analysis",54,https://scholar.google.com/citations?hl=en&user=i6Cy2t4AAAAJ
Kalpak Ghosh,Indian Institute of Technology Madras,"Quantum Chemistry, Quantum Computing, Machine Learning",54,https://scholar.google.com/citations?hl=en&user=ydkwWAcAAAAJ
Raja Gopal Tangella,IIT Madras,"Phase Field Methods, Fracture Mechanics",53,https://scholar.google.com/citations?hl=en&user=SFRuRwgAAAAJ
Dr. Bargavi Ravichandran,Postdoctoral Researcher at Indian Institute of Technology Madras,"Digital Transformation, System management, Education Technology, HRM/OB, IT",53,https://scholar.google.com/citations?hl=en&user=96AETVwAAAAJ
SURYANARAYANA SANGITRA,"Postdoc, IIT Madras","Soft Matter, Rheology, Gels, Polymers, colloids",53,https://scholar.google.com/citations?hl=en&user=OaXMav8AAAAJ
Dr. Ida M Anna,"Postdoctoral fellow, Indian Institute of Technology","Nanoscience, Stem cell engineering",53,https://scholar.google.com/citations?hl=en&user=FJ_aKUMAAAAJ
Minaz Parbin,Indian Institute of Technology Madras,Supramolecular Chemistry,53,https://scholar.google.com/citations?hl=en&user=Sr4KzEUAAAAJ
YANAMALA VIJAY RAJ,IIT Madras,,52,https://scholar.google.com/citations?hl=en&user=MagYHjcAAAAJ
Divya Rajendran,"Indian Institute of Technology, Madras",Protein Folding,52,https://scholar.google.com/citations?hl=en&user=35SY7_8AAAAJ
OA SHEREENA,Indian Institute of Technology Madras,"Computational mechanics, Bayesian Inference, Uncertainty Quantification, Structural Health Monitoring",52,https://scholar.google.com/citations?hl=en&user=G28F-ecAAAAJ
PSVRA Kishor,IIT-Madras,"Density functional theory, Machine Learning in materials, Energy Storage and Conversion Materials",52,https://scholar.google.com/citations?hl=en&user=1qp38SkAAAAJ
Abdul Bakey Mir,Indian Institute of Technology Madras,"Rank Aggregation, Machine Learning",52,https://scholar.google.com/citations?hl=en&user=JARXNu8AAAAJ
Keerthana S,"Postdoctoral Researcher, IIT Madras (Geotechnical Engineering)","Geotechnical and Geoenvironmental …, Soil Mechanics, Micrsotructural studies on clay",52,https://scholar.google.com/citations?hl=en&user=htyLmHMAAAAJ
Siddanth SG,Indian Institute of Technology Madras,"Energy Storage, Electrochemistry, Energy Materials, Solid State Ionics",52,https://scholar.google.com/citations?hl=en&user=pdON3IoAAAAJ
Dr. Mahendra N. Jadhav,"Librarian, Central Library, IIT Madras","Library Automation, Digital Library, ETD, Open Source Software, RFID",51,https://scholar.google.com/citations?hl=en&user=XSCSImkAAAAJ
Deepak Ranjan Sahoo,"Research Associate, IIT Madras",,51,https://scholar.google.com/citations?hl=en&user=jgj72T8AAAAJ
Logesh karunakaran,Indian Institute of Technology Madras,Organic electronics,51,https://scholar.google.com/citations?hl=en&user=B7mGtZ0AAAAJ
Mrinal Dwivedi,"Indian Institute of Technology, Madras","Additive Manufacturing, Finite Element Analysis, Surface Coating technologies",51,https://scholar.google.com/citations?hl=en&user=MCvm7c8AAAAJ
Anisha,Indian Institute of Technology Madras,"GPCR--structure and function, protein biochemistry",51,https://scholar.google.com/citations?hl=en&user=6tF0Vi0AAAAJ
CHITHAMBARAM K,"Postdoctoral Researcher, Indian Institute of Technology Madras, Chennai","Additive Manufacturing, Sustainable Biopolymer Composites, Biomaterials, Tribology",51,https://scholar.google.com/citations?hl=en&user=MiEvi_cAAAAJ
Hari Ram N,Indian Institute of Technology Madras,Wave - Vegetation interaction study,51,https://scholar.google.com/citations?hl=en&user=eFF6fqIAAAAJ
Ranjith Kumar Ilangovan,"Research Associate, High Temperature Structural Materials lab , IIT Madras, India","Additive manufacturing, Plastic deformation, Creep, Deformation processing map Mechanical …",51,https://scholar.google.com/citations?hl=en&user=39Ke88wAAAAJ
Nerswn Basumatary,Indian Institute of Technology Madras Chennai,,51,https://scholar.google.com/citations?hl=en&user=aTEbihsAAAAJ
Radha Ramakrishnan,"Professor of Mathematics, IIT Madras","Harmonic Analysis, wavelets, Time frequency Analysis",50,https://scholar.google.com/citations?hl=en&user=8TmSl8kAAAAJ
DEEPAK P,"Master of Science,Electrical Dept. IIT Madras","Instrumentation and Control, IoT, Digital electronics and Energy Harvesting",50,https://scholar.google.com/citations?hl=en&user=TtRGgNQAAAAJ
Krishna Murari,IIT Madras,"Modeling and Simulation, PDEs, Wavelets Approximation, Deep Learning, Time Series and Finance",50,https://scholar.google.com/citations?hl=en&user=UL9vNzMAAAAJ
Harkirat Singh Sahota,IIT Madras,"Quantum Gravity, QFT in curved spacetime",50,https://scholar.google.com/citations?hl=en&user=gyMNJ68AAAAJ
Aparna Mohan,IIT Madras,"Sensors, Sensor Electronics, Signal Conditioning, Instrumentation",50,https://scholar.google.com/citations?hl=en&user=NoJte40AAAAJ
Nagesha C,IIT Madras,Power electronics,50,https://scholar.google.com/citations?hl=en&user=80n51z0AAAAJ
Santosh Chavan,"Indian Institute of Technology, Madras","Communication Networks, Design of Congestion Control Algorithms",49,https://scholar.google.com/citations?hl=en&user=w6H5hgkAAAAJ
Ashutosh Kakadiya,"MS by Research, IIT Madras","Reinforcement Learning, Deep Learning, Machine Learning, Statistical Relational Learning",49,https://scholar.google.com/citations?hl=en&user=oF_bmIMAAAAJ
Venkatesh Ambati,Indian Institute of Technology,"Petroleum Engineering, Reservoir Geomechanics, Rock Physics, Wellbore stability",49,https://scholar.google.com/citations?hl=en&user=xw5ILQ8AAAAJ
Naresh Kambam,Indian Institute of Technology Madras,"combustion, thermal and fluid science, heat transfer, CFD",49,https://scholar.google.com/citations?hl=en&user=5Tf-3o4AAAAJ
Umashankar Jena,Indian Institute of Technology Madras,Condensed Matter Physics,49,https://scholar.google.com/citations?hl=en&user=IzDnPtEAAAAJ
Pramod Chaudhary,"Indian Institute of Technology, Madras, India-600036","Aerodynamics, CFD, Structures, Spectroscopy, UAV's",49,https://scholar.google.com/citations?hl=en&user=oJb6VxUAAAAJ
