Name,Affiliation,Interests,Cited By,Profile URL
Biplab Bhattacharya,"Professor, Department of Earth Sciences, IIT Roorkee, India","Sedimentology, Sequence Stratigraphy, Ichnology",882,https://scholar.google.com/citations?hl=en&user=mm63kOgAAAAJ
Ashwini Kumar Sharma,"Department of Chemical Engineering, Indian Institute of Technology Roorkee (India)","Mathematical modeling, Transport phenomena, Fuel cells, Batteries, Flow batteries",879,https://scholar.google.com/citations?hl=en&user=CrJuDnoAAAAJ
ARCHANA MISHRA,Indian Institute of Technology Roorkee,biotechnology,875,https://scholar.google.com/citations?hl=en&user=W2Y1DdcAAAAJ
Anshul Jaiswal,"Associate Professor, Dept. of ECE and Centre for Photonics and Quantum Communication …","RF and Optical Wireless Communication, Multiple Access Techniques, RIS, Free Space QKD",875,https://scholar.google.com/citations?hl=en&user=2UuDzFUAAAAJ
Tapas Nayak,IIT Roorkee,"Relation Extraction, Information Extraction, Question-Answering, Natural Language Processing, Deep",865,https://scholar.google.com/citations?hl=en&user=4AgZ2VYAAAAJ
Abhayanand Singh Maurya,"Professor, Department of Earth Sciences, Indian Institute of Technology Roorkee","Palaeoceanography, Contemporary Hydrological Processes, Mass Spectrometry",853,https://scholar.google.com/citations?hl=en&user=1XuXkTwAAAAJ
Pranjala Tiwari,IIT Roorkee,"Thin film Fabrication, Energy storage and conversion",852,https://scholar.google.com/citations?hl=en&user=rgETyvkAAAAJ
Saurabh Vijay,IIT Roorkee,"Remote Sensing, InSAR, Glaciology, Land surface deformation",851,https://scholar.google.com/citations?hl=en&user=NhsJ1YQAAAAJ
Abhishek,IIT Roorkee,"Water Resources Engineering, Hydrology",851,https://scholar.google.com/citations?hl=en&user=WI_j6KIAAAAJ
Firoz Ahmad,"Post-Doctoral Fellow, Faculty of Engineering, Indian Institute of Technology (IIT) Roorkee","Neutrosophic Set, Multiobjective Optimization, Uncertainty Quantification, Supply Chain Management, Operations Research",847,https://scholar.google.com/citations?hl=en&user=3KmiAM8AAAAJ
Kalyan K. Sadhu,"Professor at IIT Roorkee, India",Nano-Bio Interfacial Chemistry,842,https://scholar.google.com/citations?hl=en&user=izofy18AAAAJ
Anshu Anand,IIT Roorkee,"Particle Technology, Modeling the dynamics of particulate and …, Fluidization Machine Learning Art",836,https://scholar.google.com/citations?hl=en&user=E6ArU7MAAAAJ
Smitha Puthucheri,"Electronics and Communication Engineering, Indian Institute of Technology Roorkee","Stealth technology, Actuators and Sensors, Multiferroics",835,https://scholar.google.com/citations?hl=en&user=mC2XwHYAAAAJ
Shiladitya Sengupta,"Asst. Prof., Dept. of Physics, IIT Roorkee","Supercooled Liquids, Glass, Granular Matter, Amorphous Solids, Statistical Physics",829,https://scholar.google.com/citations?hl=en&user=ZVlAWD0AAAAJ
Ravikant Ranjan,IIT Roorkee,,821,https://scholar.google.com/citations?hl=en&user=tvHdKWgAAAAJ
avlokita agrawal,"department of architecture and planning, IIT Roorkee","building simulation, passive design, sustainability, shekhawati",820,https://scholar.google.com/citations?hl=en&user=HrcQIfYAAAAJ
Rajesh Kumar Gazara,IIT Roorkee,"Computational biology, Genomics, Transcriptomics, Comparative genomics, Sequence analysis",817,https://scholar.google.com/citations?hl=en&user=VaJeXVUAAAAJ
Suman Kumar,"Senior Assistant, IIT Roorkee","Accounting, GST, Article Writer and Management",807,https://scholar.google.com/citations?hl=en&user=5VS8rRcAAAAJ
Reenu Kumari,IITR,Finance and Economics,782,https://scholar.google.com/citations?hl=en&user=1LI_sfoAAAAJ
Dr. Deepika Malwal,IIT Roorkee,"Nanomaterials, Graphene, Water Purification, Photocatalysis",772,https://scholar.google.com/citations?hl=en&user=CsC-blQAAAAJ
Simanchal Padhy,"Earth Sciences Department, Indian Institute of Technology Roorkee","Scattering, Attenuation, Wave Propagation",768,https://scholar.google.com/citations?hl=en&user=L7IVvncAAAAJ
Bharat Tandon,"Assistant Professor, Department of Chemistry, Indian Institute of Technology-Roorkee","Semiconductor plasmonics, magneto-optics, metal oxides, dilute magnetic semiconductors",759,https://scholar.google.com/citations?hl=en&user=0zTUcYcAAAAJ
Dr. Ravindra Kumar Verma,"Sr. Project Scientist, WRD&M, IIT Roorkee","Water Resource Management and Disaster …, Watershed Management, E-flows, Nature Based",757,https://scholar.google.com/citations?hl=en&user=bViJXDQAAAAJ
Alok Bhardwaj,"Assistant Professor, Department of Civil Engineering, IIT Roorkee",Natural Hazards,748,https://scholar.google.com/citations?hl=en&user=jZfa9awAAAAJ
Shubhajit Sadhukhan,"Associate Professor, Department of Architecture and Planning, IIT Roorkee","Infrastructure Planning, Transportation Planning, Travel Behavior Analysis, Active Transportation",740,https://scholar.google.com/citations?hl=en&user=feDRf-gAAAAJ
Raman Devi,"Institute Instrumentation Centre, IIT Roorkee",Thin film technology,740,https://scholar.google.com/citations?hl=en&user=v6Q5HGEAAAAJ
Ashish Yadav,Indian Institute of Technology Roorkee,"Energy Storage, Hydrogen Energy, CO2 Valorization, Fuel Cells, Wastewater Treatment",736,https://scholar.google.com/citations?hl=en&user=7fBw87oAAAAJ
Arun beniwal,Indian Institute of Technology Roorkee,"Metabolic Engineering, Fermentation, Probiotics",731,https://scholar.google.com/citations?hl=en&user=mqMhKLMAAAAJ
Maya S Nair,"Department of Biosciences and Bioengineering, IIT Roorkee","Molecular Biophysics, Spectroscopic techniques, Biomolecular interaction",725,https://scholar.google.com/citations?hl=en&user=L4EpHHgAAAAJ
Amit C. Bhosale,"Department of Hydro and Renewable Energy, IIT roorkee","PEM fuel cells, Electrolysers, Unitized regenerative fuel cells",725,https://scholar.google.com/citations?hl=en&user=tVuDNcAAAAAJ
Taraknath Das,"Associate Professor @ Department of Chemical Engineering, Indian Institute of Technology …","Catalysis, Reaction Engineering, Spectroscopy",721,https://scholar.google.com/citations?hl=en&user=_lAFTZEAAAAJ
Amit Choudhary,"Assistant Professor, Department of Mechanical & Industrial Engineering, IIT Roorkee","Machining, Grinding, Advanced ceramics and Ceramic Matrix …, Laser Material Processing",720,https://scholar.google.com/citations?hl=en&user=wa4-6JYAAAAJ
Lopamudra Saha,"Associate Professor in Earth Sciences, Indian Institute of Technology Roorkee","Metamorphic Petrology, Archaean Tectonics, Geochemistry, Geochronology",719,https://scholar.google.com/citations?hl=en&user=iUVggvEAAAAJ
Komal Tripathi,"Assistant Professor, IIT Roorkee","Sustainability, Clean Energy, Translational Research",713,https://scholar.google.com/citations?hl=en&user=b9qEXM0AAAAJ
Navneet kumar,Indian Institute of Technology Roorkee India,"Power electronics drives, Doubly-fed induction machines, Pumped storage plant",711,https://scholar.google.com/citations?hl=en&user=zOk5qxUAAAAJ
Ashish Kadam,Indian Institute of Technology Roorkee,"Packaging, Food packaging, Active packaging, Cellulose, Paper- and polymer-based packaging",711,https://scholar.google.com/citations?hl=en&user=8Loq9C0AAAAJ
Dr. Pitambar Pati,"Professor, Department of Earth sciences, Indian Institute of Technology Roorkee","Geomorphology, Neoctonics, Basin Tectonics, Sedimentology",710,https://scholar.google.com/citations?hl=en&user=_C6kCjsAAAAJ
VINAY KHANDELWAL,IIT ROORKEE,"polymer composites, thermosets, conducting polymer, bio-based conducting composite",710,https://scholar.google.com/citations?hl=en&user=RCiQdR8AAAAJ
Dr. Anuj Bisht,"Indian Institute of Technology Roorkee, India","Electroplasticity, Microscopy, Nanoscale Mechanics, Shock deformation",706,https://scholar.google.com/citations?hl=en&user=wtbAo7gAAAAJ
Dr. Ankit Kumar,IIT,"Nanoparticles Synthesis, Characterizations, Surface Engineering, Additive Manufacturing",702,https://scholar.google.com/citations?hl=en&user=UmPmiewAAAAJ
Sumathi P,"Professor, Department of Electrical Engg., IIT Roorkee","Synchronization techniques, Sliding spectrum analysis, Sensors, Instrumentation",700,https://scholar.google.com/citations?hl=en&user=Zql2nJQAAAAJ
Anindya Mishra,"Professor of Sociology, IIT Roorkee","Social Gerontology, Sociology of Health, Sociology of Work",697,https://scholar.google.com/citations?hl=en&user=Kb8CtY0AAAAJ
Manish Kumar Asthana,"Department of Humanities & Social Sciences, Indian Institute of Technology Roorkee","Fear Memory, Fear Conditioning, Reconsolidation, Human Cognition, Ergonomics",691,https://scholar.google.com/citations?hl=en&user=N1XCpZgAAAAJ
Falguni Pattanaik,"Associate Professor at IIT Roorkee, Department of Humanities and Social Sciences","Labour Economics, Development Economics",677,https://scholar.google.com/citations?hl=en&user=wSFSkF8AAAAJ
Prof. Dr.-Ing. Hemant J. Sagar,Indian Institute of Technology Roorkee,"Hydropower, Multiphase Flow, Cavitation Erosion, Bubble Dynamics, Water Quality",669,https://scholar.google.com/citations?hl=en&user=uY09MjkAAAAJ
Arun Kumar Taxak,"Indian Institute of Technology Roorkee, India","RS&GIS, Hydrology, Computational Hydrology, Climate change, sustainable dvelopment",660,https://scholar.google.com/citations?hl=en&user=P_KDN1cAAAAJ
Tharun Kumar Reddy Bollu,IIT Roorkee,"BCI, HCI, AI-ML, Bio-medical Signal processing, IKS",656,https://scholar.google.com/citations?hl=en&user=a47hRTUAAAAJ
Surya Kant,IIT Roorkee,"Data mining, Recommender System",653,https://scholar.google.com/citations?hl=en&user=m5LDn0YAAAAJ
Satyanarayan Rao,"Assistant Professor, IIT Roorkee","Transcription Factors, Epigenetics, DNA methylation, Gene regulation, protein-DNA interactions",652,https://scholar.google.com/citations?hl=en&user=N_dl42AAAAAJ
M. Felix Orlando,"Associate Professor, Department of Electrical Engineering, IIT Roorkee","Medical Robotics and Automation, Intelligent Control of Robotic Systems, Neural Networks and Fuzzy",651,https://scholar.google.com/citations?hl=en&user=gJ7wN3AAAAAJ
Udit Choudhury,"Assistant Professor, IIT- Roorkee","Microswimmers, Micromachines, Active Materials",651,https://scholar.google.com/citations?hl=en&user=m0eKtIMAAAAJ
MK Singhal,IIT Roorkee,"Planning, Design & Analysis of Civil Works of SHP, Planning, Design & Analysis of Civil Works of SHP",642,https://scholar.google.com/citations?hl=en&user=OEo-atwAAAAJ
Aditya Singh,Associate Professor at Indian Institute of Technology Roorkee,"Rock Mechanics, Tunnelling, Slope",640,https://scholar.google.com/citations?hl=en&user=1AVCjy0AAAAJ
Ankik Kumar Giri,"Department of Mathematics, IIT Roorkee, 247667 Roorkee, INDIA","Coagulation and fragmentation processes, parital integro-differential equations, Stochastic partial",635,https://scholar.google.com/citations?hl=en&user=ZJ881u8AAAAJ
Ellora Padhi,"Assistant Professor,  IIT Roorkee","Turbulence in open channel, Flow Hydraulics, Sediment Transport, Hydraulic Structure",634,https://scholar.google.com/citations?hl=en&user=OYK7sU0AAAAJ
Sangeeta Verma,"Water Resources Development & Management, IIT Roorkee","Hydrological modelling, remote sensing and GIS, water quality modelling",629,https://scholar.google.com/citations?hl=en&user=UoBzK28AAAAJ
SHIVAM JAIN,"Indian Institute of Technology, Roorkee","PID control, Fractional-order control, Active disturbance rejection control, Wind turbine",627,https://scholar.google.com/citations?hl=en&user=_t8dAbAAAAAJ
Shushil Kumar,"Associate Professor, IIT Roorkee",,625,https://scholar.google.com/citations?hl=en&user=SAgUekEAAAAJ
Jitin Singla,Assistant Professor at Indian Institute of Technology Roorkee,"Computational Biology and Bioinformatics, Machine Learning, Tomography Analysis",624,https://scholar.google.com/citations?hl=en&user=OBXIcNAAAAAJ
Ravi Yadav,"Assistant Professor, IIT Roorkee","Main Group Chemistry, Organometallic Chemistry",621,https://scholar.google.com/citations?hl=en&user=03-iJpwAAAAJ
Bodhibrata Mukhopadhyay,"Assistant Professor, ECE, Indian Institute of Technology Roorkee","Localization, 6G, Internet of Things (IoT), Machine Learning, Nonlinear Programming",620,https://scholar.google.com/citations?hl=en&user=j35lMg0AAAAJ
PARDEEP KUMAR,IIT Roorkee,… Active packaging Circular economy Waste to …,617,https://scholar.google.com/citations?hl=en&user=rZWmnIUAAAAJ
Abhiraj Sharma,"Assistant Professor, Indian Institute of Technology Roorkee","Density functional theory, High performance computing, Nanostructures, High performance materials",607,https://scholar.google.com/citations?hl=en&user=IiQqaEwAAAAJ
Sanjay Palsule,Associate Professor Polymer Engineering Indian Institute of Technology IIT Roorkee,"Polymer Blends, Polymer Composites, Natural Fiber Polymer Composite, Palsule process",607,https://scholar.google.com/citations?hl=en&user=159sFlcAAAAJ
Dr. Sangram Bana,Indian Institute of Technology Roorkee,Solar Photovoltaic energy generation,606,https://scholar.google.com/citations?hl=en&user=6_mPSTkAAAAJ
Priya E,IIT Roorkee,"Nanocellulose, Nutrient recovery, Slow release fertilizers, Hydrogel synthesis, Wastewater treatment",600,https://scholar.google.com/citations?hl=en&user=umaRfksAAAAJ
Dr. Sarita Yadav,"Indian Institute of Technology, Roorkee",Energy storage devices,599,https://scholar.google.com/citations?hl=en&user=3CDWFWQAAAAJ
Swapnil Kumar,Undergrad at IIT Roorkee,"Natural Language Processing, Reinforcement Learning, Interpretability",599,https://scholar.google.com/citations?hl=en&user=zP_fY7kAAAAJ
Chaman Kumar,"Associate Professor, Indian Institute of Technology, Roorkee",Stochastic Differential Equation,598,https://scholar.google.com/citations?hl=en&user=cowGhuYAAAAJ
Bishnu Prasad Das,"Professor of ECE, IIT, Roorkee, India",VLSI circuit and system design,591,https://scholar.google.com/citations?hl=en&user=If3h-OEAAAAJ
Amit Kumar Sen,"Professor of Geology (Retired), IIT Roorkee",Geology,591,https://scholar.google.com/citations?hl=en&user=JrI-av4AAAAJ
SIDDHARTH GUPTA,"Indian Institute of Technology, Roorkee","Deep learning, Machine learning, Computer vision",590,https://scholar.google.com/citations?hl=en&user=D2QMjGYAAAAJ
SUDHANSHU GAUTAM,IIT ROORKEE,"Condensed matter physics, Topological Insulator, Thin films",587,https://scholar.google.com/citations?hl=en&user=Avz6K5sAAAAJ
Sunil Kumar,Indian Institute of Technology Roorkee,"Micropollutant, Heavy metals, Emerging contaminants, Ecotoxicology, Geochemistry",587,https://scholar.google.com/citations?hl=en&user=ITo-VV0AAAAJ
Vinod Pankajakshan,"Associate Professor, Department of Electronics & Communication Engineering, IIT Roorkee","Digital Image Processing, Multimedia Forensics",574,https://scholar.google.com/citations?hl=en&user=bWGbgkIAAAAJ
Parikshit Pareek,"Assistant Professor at Indian Institute of Technology, Roorkee","Machine Learning, Power Systems, Quantum Computing for Grid",572,https://scholar.google.com/citations?hl=en&user=LIWKqnYAAAAJ
Sumita Dahiya,IIT Roorkee,,569,https://scholar.google.com/citations?hl=en&user=H2lEmF0AAAAJ
Siddhartha Khare,"Indian Institute of Technology Roorkee, India","Remote Sensing, GIS, Forestry, Biodiversity, R programming",568,https://scholar.google.com/citations?hl=en&user=UghalYsAAAAJ
Dhanashri M. Joglekar,"Associate Professor at Department of Mechanical and Industrial Engineering, IIT Roorkee","Guided elastic waves, Structural dynamics, Computational mechanics, Non-Destructive-Evaluation of",564,https://scholar.google.com/citations?hl=en&user=ZYmctDgAAAAJ
Rajdeep Chatterjee,"Professor of Physics, IIT Roorkee",Theoretical Nuclear physics,557,https://scholar.google.com/citations?hl=en&user=NajOPUIAAAAJ
Anjani Kumar Tiwari,"Assistant Professor, Department of Physics, IIT Roorkee","Random Lasing, Disordered Photonics, Nano Optics, Liquid Crystals",542,https://scholar.google.com/citations?hl=en&user=r21nGUMAAAAJ
Raghvendra Rohit,"Assistant Professor, Department of Computer Science and Engineering, IIT Roorkee","Cryptography, Cryptanalysis, Lightweight Cryptography",540,https://scholar.google.com/citations?hl=en&user=_yfwxdEAAAAJ
Arindam Biswas,"Department of Architecture & Planning, IIT Roorkee","Urban planning, Urban policy, Institution & Governance, Resilience, Housing",540,https://scholar.google.com/citations?hl=en&user=1MQKtnwAAAAJ
"Uaday Singh, Associate Professor",Indian Institute of Technology Roorkee,"Approximation Theory: Neural Networks, Summability, Singular integrals.",540,https://scholar.google.com/citations?hl=en&user=3wEm_0QAAAAJ
Arup Samanta,"Associate Professor, Indian Institute of Technology Roorkee","Single Electron Transistor, Dopant Atom Based Transistor, Quantum Computer, Quantum Metrology, Solar",537,https://scholar.google.com/citations?hl=en&user=bvAMW5YAAAAJ
Dr. Siba kumar Patro,"Faculty, IIT Roorkee",HVDC and Multilevel Converters,534,https://scholar.google.com/citations?hl=en&user=GdU2PP8AAAAJ
Ashutosh Chamoli,"Dept of Earth Sciences, Indian Institute of Technology Roorkee and CSIR- NGRI, Hyderabad","Geophysical Signal Processing, Fractals, Potential field methods, Transient Deformation",533,https://scholar.google.com/citations?hl=en&user=DGc_EK4AAAAJ
Shubhankar Roy Chowdhury,"Assistant Professor, Indian Institute of Technology Roorkee","Continuum Mechanics, Plasticity and Damage Mechanics, Peridynamics, Multiscale method, Architected materials",530,https://scholar.google.com/citations?hl=en&user=SuQVO8gAAAAJ
Anuj Kumar,"Alternate Hydro Energy Center, IIT Roorkee","Hydro power, Hydrokinetic energy, CFD",525,https://scholar.google.com/citations?hl=en&user=l9XRgOcAAAAJ
Dr. Sourav Bagchi,Indian Institute of Technology Roorkee,Medicinal Organic Chemistry,523,https://scholar.google.com/citations?hl=en&user=JK6sDrEAAAAJ
Ramanuja Panigrahi,"Assistant Professor, IIT Roorkee, Roorkee, India","power converters, energy harvesting, power electronics in LV distribution network",519,https://scholar.google.com/citations?hl=en&user=z240eHYAAAAJ
Manavvi Suneja (S.Manavvi),"Indian Institute of Technology, Roorkee","Multi-sensory comfort, Human Biometeorology, Nature-based solutions, Landscapes and well-being",517,https://scholar.google.com/citations?hl=en&user=paCnuMIAAAAJ
Pashupati Jha,"Professor of English, Indian Institute of Technology Roorkee, Roorkee","Modern British, American, Indian English Literature, Professional Communication, and Creative Writing in English",514,https://scholar.google.com/citations?hl=en&user=SIaFXjgAAAAJ
Akshay V Singhal,"Indian Institute of Technology, Roorkee","Nanotechnology, Graphene, Gas Sensing, Disaster Management",504,https://scholar.google.com/citations?hl=en&user=eTCH4R0AAAAJ
Rahul Gupta,Research Associate at IIT Roorkee,"Ultrasonic processing of cast alloys, Impression creep, insitu casting of Al",504,https://scholar.google.com/citations?hl=en&user=Hqv-M5kAAAAJ
Yogesh Kumar,"IIT Roorkee, Department of Polymer and Process Engineering",… analysis of polymer modified asphalt binder,503,https://scholar.google.com/citations?hl=en&user=ACgWGoYAAAAJ
sadhan ghosh,"Associate Professor, Dept. of Metallurgical & Materials Engineering, IIT Roorkee","Physical Metallurgy, Phase Transformations, Steel microstructure and properties",499,https://scholar.google.com/citations?hl=en&user=FDM60QkAAAAJ
Maheshanand Bhaintwal,Indian Institute of Technology Roorkee,Coding Theory,496,https://scholar.google.com/citations?hl=en&user=gPurCcYAAAAJ
MLMittal,"Professor of Mathematics, IITRoorkee,Roorkee, UK  India",Aproximations of Functions in Banach Spaces …,493,https://scholar.google.com/citations?hl=en&user=ePK8NMkAAAAJ
Sumanta Sarkhel,"Professor, Department of Physics, Indian Institute of Technology Roorkee","Near-Earth Space, Planetary Atmosphere, Space Weather, Ionosphere & Mesosphere, Atmospheric Waves",492,https://scholar.google.com/citations?hl=en&user=UotPqsMAAAAJ
Ekant Sharma,Indian Institute of Technology Roorkee,"Resource allocation, Massive MIMO, Full-duplex, UAV/Drones communication, Multi-cell and Multi-hop",491,https://scholar.google.com/citations?hl=en&user=30WUbakAAAAJ
Amita Sinvhal,"Professor Earthquake Engineering, IIT Roorkee","Earthquakes, seismology, reflection",489,https://scholar.google.com/citations?hl=en&user=zmHRZ7EAAAAJ
Shahbaz Khan,IIT Roorkee | University of Helsinki | University of Vienna | IIT Kanpur,"Theoretical Algorithms, Experimental Algorithms and Bioinformatics",486,https://scholar.google.com/citations?hl=en&user=B2L-1BwAAAAJ
Sanchita Pal,"Assistant Professor, IIT Roorkee","Heliosphysics, Sun, Space Weather: origins and impacts, Sun-Earth Connection",485,https://scholar.google.com/citations?hl=en&user=9iv8mzMAAAAJ
Vipul Silwal,"Indian Institute of Technology, Roorkee",Seismology,483,https://scholar.google.com/citations?hl=en&user=fzj0KskAAAAJ
Prabhjot Singh Chani,Indian Institute of Technology Roorkee,"Embodied Energy, NeuroArchitecture, LCA",479,https://scholar.google.com/citations?hl=en&user=LujCZn4AAAAJ
Niwesh Ojha,Indian Institute of Technology Roorkee,"Photocatalysis, carbon dioxide reduction, nitrogen fixation, Non Thermal Plasma",476,https://scholar.google.com/citations?hl=en&user=uc45rssAAAAJ
Manjinder Singh,artience Toyo Ink India | University of Birmingham | IIT Roorkee | IIST Thiruvananthapuram …,"Pressure Sensitive Adhesives, Molecular Dynamics",471,https://scholar.google.com/citations?hl=en&user=REILcSQAAAAJ
Abdul Saleem Mir,Assistant Professor at IIT Roorkee,"Power System Dynamics, Power System Control, Dynamic State Estimation, Windfarms, Adaptive Control",460,https://scholar.google.com/citations?hl=en&user=-1ABB2sAAAAJ
Abhishek Tewari,"Indian Institute of Technology, Roorkee","Computational materials science, materials informatics, oxide thermoelectrics, halide perovskites",457,https://scholar.google.com/citations?hl=en&user=wEaLj2EAAAAJ
Saurabh Khanna,"Indian Institute of Technology Roorkee, India","Compressive Sensing, Statistical Signal Processing, Bayesian Inference",456,https://scholar.google.com/citations?hl=en&user=Ok2hzUEAAAAJ
Apurv Kumar Yadav,"Indian Institute of Technology, Roorkee","Power electronics, Induction motor drives, Wireless power transfer",456,https://scholar.google.com/citations?hl=en&user=Ageox0kAAAAJ
Dr N Sivakumar,IIT Roorkee,"Energy management, Energy storage, IoT",452,https://scholar.google.com/citations?hl=en&user=cConxMgAAAAJ
Gautam Agarwal,"IIT Roorkee, TU Delft, RWTH Aachen, IIT(BHU) Varanasi",,452,https://scholar.google.com/citations?hl=en&user=_EVk3jQAAAAJ
Dr. Sanchika Gupta,Indian Institute of Technology Roorkee,"Cloud Computing, Intrusion detection system",451,https://scholar.google.com/citations?hl=en&user=VVznT_IAAAAJ
Arbaz khan,"Professor (Associate), Department of Mathematics, Indian Institute of Technology Roorkee …",Numerical solution of partial differential …,448,https://scholar.google.com/citations?hl=en&user=a1lyQpUAAAAJ
Gaurav Shukla,Indian Institute of Technology Roorkee,Remote sensing applications,447,https://scholar.google.com/citations?hl=en&user=YnrAWHoAAAAJ
PRADUMN KUMAR PANDEY,"Faculty, Computer Science and Engineering, Indian Institute of Technology Roorkee","Network Science, Machine learning, Distributed Algorithms and Diffusion dynamics …",442,https://scholar.google.com/citations?hl=en&user=7kClcuYAAAAJ
Dr. Gurpreet Kaur,Indian Institute of Technology Roorkee,Nanotechnology & Thin Film based Solar …,441,https://scholar.google.com/citations?hl=en&user=Vt0v4v8AAAAJ
"Dr. Anurag Vijay Agrawal, Senior Member IEEE",Indian Institute of Technology Roorkee,"5G/6G, AI/ML, MIMO/Massive MIMO, Blockchain, IoT",440,https://scholar.google.com/citations?hl=en&user=TEVLE1cAAAAJ
Sonika Sahu,"Former National Post Doctorate Fellowship, Indian Institute of Technology Roorkee","Composites, Additive Manufacturing, Syntactic Foams",440,https://scholar.google.com/citations?hl=en&user=4A3cO9kAAAAJ
Divya Singhal,IIT ROORKEE,Analytical chemistry,438,https://scholar.google.com/citations?hl=en&user=RiZDS28AAAAJ
Saurabh Sharma,"Assistant Professor, Indian Institute of Technology Roorkee","MILD combustion, e-Fuels, Hydrogen, Ammonia, Dimethyl ether",438,https://scholar.google.com/citations?hl=en&user=omdNi_sAAAAJ
Gowrish Basavarajappa,Indian Institute of Technology Roorkee (IIT Roorkee),RF and Microwave Engineering,438,https://scholar.google.com/citations?hl=en&user=p4iv10sAAAAJ
Arnab Mukherjee,IIT Roorkee,"Hydro turbine, Pump turbine, Fluid Flow and Heat Transfer, IRS system, CFD",431,https://scholar.google.com/citations?hl=en&user=kyTkIz0AAAAJ
Ravi Sharma,Indian Institute of Technology Roorkee,"Geoenergy Exploration, Rock physics and petrophysics, unconventional resources, CCUS, Geothermal",430,https://scholar.google.com/citations?hl=en&user=DsdB7vwAAAAJ
MV Sunil Krishna,"Professor, Physics, IIT Roorkee","Space Weather, Space Physics, Aeronomy, Solar Physics, Ionosphere-Magnetosphere",430,https://scholar.google.com/citations?hl=en&user=O5-m8xoAAAAJ
Sajad Ahmad Rather,"National Post-Doctoral Fellow (NPDF), IIT Roorkee, India","Meta-heuristics, Medical Imaging, Image Segmentation, Machine learning, Deep Learing",421,https://scholar.google.com/citations?hl=en&user=fBc0vbcAAAAJ
PRIYANKA DAS,IIT Roorkee,ENERGETIC MATERIALS,421,https://scholar.google.com/citations?hl=en&user=4Jt2DKgAAAAJ
Amit Kumar Bharti,IIT ROORKEE,"Biofuels-Bioethanol, Enzyme Production, Plant Biomass Degradation, Biodeinking of MOW Paper",412,https://scholar.google.com/citations?hl=en&user=4XkoCQ4AAAAJ
Dr. Girish Chandra Joshi,IIT Roorkee,"Earthquake Engineering, Disaster Management, GIS & Remote semsning",409,https://scholar.google.com/citations?hl=en&user=uIM0if8AAAAJ
Amit Upadhyay,"Associate Professor, Department of Management Studies, IIT Roorkee","Transportation Planning, Operations Research, Logistics, Supply Chain Management",406,https://scholar.google.com/citations?hl=en&user=pAyeUcoAAAAJ
D Prasad,"Technical officer, IIT Roorkee","Microbial fuel cells, XPS, pinch technology, process control",406,https://scholar.google.com/citations?hl=en&user=Twk6xigAAAAJ
Rohit Gahlot,IIT Roorkee | IIT Gandhinagar,"E-Waste Management, Solid Waste Management, Plastic Waste Management, Nano clay, Landfill Barrier Material",401,https://scholar.google.com/citations?hl=en&user=uD3Awp0AAAAJ
Dr. RN Dubey,"Professor of Structural Dynamics, Dept. of Earthquake Engineering, IIT Roorkee","Structural Dynamics, Earthquake Engineering",401,https://scholar.google.com/citations?hl=en&user=vuguxP0AAAAJ
Kamal Dr,IIT Roorkee,"Seismology, Hazard Assessment, Signal Processing, Fractals",400,https://scholar.google.com/citations?hl=en&user=EsqILQcAAAAJ
Abhay Sah,"Associate Professor, Indian Institute of Technology Roorkee",Wireless Communications,397,https://scholar.google.com/citations?hl=en&user=5y1QRHYAAAAJ
Akanksha Tyagi,"Associate Professor, Civil Engineering Department, IIT Roorkee","geotechnical engineering, ground improvement, underground construction, centrifuge modelling, finite",393,https://scholar.google.com/citations?hl=en&user=ECtiRj0AAAAJ
Rohit Kumar,"Researcher, Indian Institute of Technology Roorkee","Glaciology, Active Tectonics, Remote Senisng",392,https://scholar.google.com/citations?hl=en&user=BC2lBA4AAAAJ
Nagendra Kumar,"Professor of English, Department of Humanities & Social Sciences, IIT Roorkee","Fiction of Indian Diaspora, Contemporary Fiction, Critical Theories, Soft Skills, Cross cultural Communication",390,https://scholar.google.com/citations?hl=en&user=ItOL2vMAAAAJ
Dr. Ankan Chandra,IIT Roorkee,"Digital protection of power systems, … energy integration into the distribution system, microgrid protection, Renewable",388,https://scholar.google.com/citations?hl=en&user=mgsUffUAAAAJ
SATISH BELKHODE,"Assistant Professor, Electrical Engineering, IIT Roorkee","High power density systems, EV chargers, Grid connected systems, SiC devices, Gate Drivers",381,https://scholar.google.com/citations?hl=en&user=s3vrMcsAAAAJ
Chander Kant,Post Doctoral Research Associate at IIT Roorkee,Water Resources and Hydrology,379,https://scholar.google.com/citations?hl=en&user=gOHT8yIAAAAJ
PARUL SIROHI,IIT Roorkee,"Plant molecular biology, Genetic transformation of cereals, CRISPR",378,https://scholar.google.com/citations?hl=en&user=Ex-TK6MAAAAJ
Dr. Shaik Mozammil,"Department of Mechanical & Industrial Engineering, Indian Institute of Technology Roorkee","Digital Manufacturing, Mechanical behavior of composites, Material Characterization, FEM analysis, Modeling & Simulation",377,https://scholar.google.com/citations?hl=en&user=3b97xpUAAAAJ
Dr. SHAIK MOZAMMIL,"Department of Mechanical & Industrial engineering, Indian Institute of Technology Roorkee","Digital Manufacturing, Metal Matrix Composites, Al-Cu alloy Casting, Modeling & Optimization",377,https://scholar.google.com/citations?hl=en&user=8UNTsqZgIagC
