Name,Affiliation,Interests,Cited By,Profile URL
Dr. Vidya Alman,"Postdoctoral Researcher, IITH","Nanoscience and Nanotechnology, Material science, Magnetism, Metallic Alloys",282.0,https://scholar.google.com/citations?hl=en&user=NgQxQmkAAAAJ
Shalakha Saha,Indian Institute of Technology Hyderabad,"nanomaterial, energy storage, supercapacitor, electrochemistry, biomass",282.0,https://scholar.google.com/citations?hl=en&user=KyB-EVoAAAAJ
ANSHI AGARWAL,IIT Hyderabad,electrospinning,276.0,https://scholar.google.com/citations?hl=en&user=wLFoidUAAAAJ
Tarali Devi,"Assistant Professor, IIT Hyderabad",Bioinspired Bioinorganic Chemistry,272.0,https://scholar.google.com/citations?hl=en&user=aHvEcasAAAAJ
Abhijit Das,"Assistant Professor, IIT Hyderabad",Computer Architecture,271.0,https://scholar.google.com/citations?hl=en&user=UDIIkgYAAAAJ
Venkatraman Renganathan,IIT Hyderabad,"Probabilistic Robust Control, Risk Bounded Planning",269.0,https://scholar.google.com/citations?hl=en&user=D2ANMyEAAAAJ
Siddharth Jain,IIT Hyderabad,"Compilers, Machine Learning",269.0,https://scholar.google.com/citations?hl=en&user=NSBoofQAAAAJ
Neeraj Kumar,"Assistant Professor of Cognitive Science, IIT Hyderabad","Sensorimotor learning, Motor Memory, Non-invasive Brain Stimulation, Stroke Rehabilitation",268.0,https://scholar.google.com/citations?hl=en&user=OGQijQIAAAAJ
Praveen Puram,"Indian Institute of Technology Hyderabad, India","Digital Economy, Food sector, Applied Machine Learning, Lean, Cricket",267.0,https://scholar.google.com/citations?hl=en&user=I4-ZprUAAAAJ
Ansari Palliyarayil,"Post Doctoral Fellow, Indian Institute of Technology-Hyderabad (IITH)","Sustainable Porous Materials, Waste Valorization, Activated carbon, Air & Water purification, CO & CO2",262.0,https://scholar.google.com/citations?hl=en&user=tsSgYxsAAAAJ
Sadananda Kumbhakar,IIT Hyderabad,Inorganic Chemistry,259.0,https://scholar.google.com/citations?hl=en&user=QyT9DqQAAAAJ
Thulsiram Gantala,"Assistant Professor, Mechanical and Aerospace Engineering, IIT Hyderabad","Nondestructive Evaluation, Phased Array Ultrasonic Testing, Applied Machine Learning",259.0,https://scholar.google.com/citations?hl=en&user=nEEQVmUAAAAJ
Aniket Balasaheb Bhosale,"Research Assistant, IIT Hyderabad, India","Concrete, Structural Engineering, Structural Analysis, Fracture Behavior, Fiber Reinforced Concrete",258.0,https://scholar.google.com/citations?hl=en&user=uNkn1dgAAAAJ
Dr Vijaya Kumar Poondla,IIT Hyderabad,Fermentation,256.0,https://scholar.google.com/citations?hl=en&user=8Jd2OY8AAAAJ
Mrinmoy Datta,IIT Hyderabad,Mathematics,253.0,https://scholar.google.com/citations?hl=en&user=-0SnyvwAAAAJ
Urvi Mahendra Bora,"Indian Institute of Technology, Hyderabad","Machine Learning, Biophysics, Computational and Mathematical Modelling, Industrial Engineering",252.0,https://scholar.google.com/citations?hl=en&user=_rSMGf8AAAAJ
Rahul John,"Post Doctoral Fellow, IIT Hyderabad","Additive Manufacturing, Mechanical Metallurgy, Alloy design, Thermomechanical Processing, Solid state synthesis",250.0,https://scholar.google.com/citations?hl=en&user=zNcxy3cAAAAJ
Ramkarn Patne,Indian Institute of Technology Hyderabad,"Hydrodynamic stability, Complex fluids",249.0,https://scholar.google.com/citations?hl=en&user=gyr6G04AAAAJ
Nitin Saurabh,IIT Hyderabad,"Theoretical Computer Science, Computational Complexity, Algorithms",244.0,https://scholar.google.com/citations?hl=en&user=JfhbH68AAAAJ
Firdaus Ali,"Junior Research Fellow, Indian Institute of Technology Hyderabad","II-VI and III-V semiconductor, 2D Materials, HER, OER, CO2 Reduction",241.0,https://scholar.google.com/citations?hl=en&user=2oPbB9gAAAAJ
Amit Barnwal,"Assistant Professor, MSME, IIT Hyderabad","Non-Ferrous Extractive Metallurgy, Sustainable e-waste & battery recycling, Critical & REE recovery",240.0,https://scholar.google.com/citations?hl=en&user=NwEVfhcAAAAJ
Shashank Vatedka,"Assistant Professor, Indian Institute of Technology Hyderabad","Coding theory, Information theory",237.0,https://scholar.google.com/citations?hl=en&user=f4dNpLQAAAAJ
Shwetabh Yadav,"Assistant Professor, IIT Hyderabad","Experimental Solid Mechanics, Manufacturing, Machining, Large strain deformations, Imaging",227.0,https://scholar.google.com/citations?hl=en&user=7AZ3x1EAAAAJ
INDRANI BANERJEE,IIT Hyderabad,"Main group metal complexes, Catalysis, organic and inorganic chemistry",226.0,https://scholar.google.com/citations?hl=en&user=5j7occgAAAAJ
Ranajit Mondal,"Assistant Professor, Department of Chemical Engineering, IIT Hyderabad","Colloidal Science, Wetting, Drying, Cracks, Self-assembly",225.0,https://scholar.google.com/citations?hl=en&user=zdlgD4QAAAAJ
Dr. Anil Balajirao Dapkekar,PMRF Fellow IIT Hyderabad,"Organic Chemistry, Electro-Organic Synthesis, Transition Metal Catalysis",225.0,https://scholar.google.com/citations?hl=en&user=yCBbNTgAAAAJ
Sangkha Borah,Assistant Professor of Physics at IIT Hyderabad,"Quantum Computing, Quantum Control, Machine Learning, ML for Quantum",220.0,https://scholar.google.com/citations?hl=en&user=qfByhykAAAAJ
Swati Gupta,"Indian Institute of Technology Hyderabad, India","Organic Electronics, Flexible Electronics",216.0,https://scholar.google.com/citations?hl=en&user=kgvFyLIAAAAJ
Aditya Siripuram,Indian Institute of Technology Hyderabad,"Fourier analysis, convex optimization, combinatorial optimization",212.0,https://scholar.google.com/citations?hl=en&user=lhZGd-wAAAAJ
Phyu Phyu Mon,"Researcher, Indian Institute of Technology Hyderabad","Adsorption, carbon-based materials, water treatment, supercapacitors",209.0,https://scholar.google.com/citations?hl=en&user=viBRDQsAAAAJ
B Koti Reddy,"Technical Advisor (Energy & Emission Management), Indian Institute of Technology …","Agrivoltaics, AI/ML, Net Zero Emissions, Advisor(E&S)-Actoryx Tech, Smartgrids",208.0,https://scholar.google.com/citations?hl=en&user=dFq4X_kAAAAJ
Kiran Kumar Garlapati,Indian Institute of technology Hyderabad,Energy storage,208.0,https://scholar.google.com/citations?hl=en&user=RJd5QpAAAAAJ
Vamsi Vikram Gande,"Assistant Professor, Indian Institute of Technology Hyderabad","Hydrometallurgy, Nanoparticles synthesis, Reaction kinetics, Flow chemistry, Decarbonization",207.0,https://scholar.google.com/citations?hl=en&user=rGb292AAAAAJ
Aalok Khandekar,"Associate Professor for Anthropology/ Sociology, Indian Institute of Technology Hyderabad","Science and Technology Studies (STS), Cultural Anthropology, India/ South Asia, Interdisciplinarity",206.0,https://scholar.google.com/citations?hl=en&user=vQCFTysAAAAJ
Dr. Shital Jyotsna Sahoo,"Postdoctoral Research Associate, IIT Hyderabad","Electrochemical Sensors, Gas Sensors, Catalysis",205.0,https://scholar.google.com/citations?hl=en&user=YVPLMdoAAAAJ
Rajesh Kedia,Assistant Professor at IIT Hyderabad,"Embedded systems, Computer architecture, VLSI",201.0,https://scholar.google.com/citations?hl=en&user=DI8RrMcAAAAJ
Suresh Kumar Amalapuram,Indian Institute of Technology Hyderabad,"Anomaly Detection, Data Driven Security",201.0,https://scholar.google.com/citations?hl=en&user=DSHKk8YAAAAJ
Prasad Onkar,Indian Institute of Technology Hyderabad,"Product design, 3D sketching, Virtual Reality, Haptics, Interaction Design",198.0,https://scholar.google.com/citations?hl=en&user=4pjqkUMAAAAJ
Subhojit Kadia,"Assistant Professor, CE, IIT Hyderabad","Hydraulics, CFD and Turbulence Modeling, Sediment Transport, Spillways, Reservoir Sedimentation",198.0,https://scholar.google.com/citations?hl=en&user=R2gQG38AAAAJ
Vikas S. Krishnamurthy,"Assistant Professor, Department of Mathematics, IIT Hyderabad","applied mathematics, fluid dynamics, vortex dynamics",192.0,https://scholar.google.com/citations?hl=en&user=zzS-Tz8AAAAJ
Mohan Raju Manne,"Indian Institute of Technology Hyderabad, India.",Hydrology Irrigation,189.0,https://scholar.google.com/citations?hl=en&user=gX4JLYQAAAAJ
Shazia Nabi,"Department of Chemistry, Indian Institute of Technology, Hyderabad","Photoelectrochemistry, Electrochemistry, MOFs, MOCs, Material Chemistry",186.0,https://scholar.google.com/citations?hl=en&user=rTb65JcAAAAJ
Saurabh Kumar,Indian Institute of Technology Hyderabad,"Cyber Security, Cyber Forensics, Malware Analysis",185.0,https://scholar.google.com/citations?hl=en&user=FXA94pIAAAAJ
Dr. Murali Duddi,Indian Institute of Technology Hyderabad,"Concrete, Nondestructive Techniques, PZT sensors, Sustainable concrete, 3D Concrete Printing",185.0,https://scholar.google.com/citations?hl=en&user=hkNWZyYAAAAJ
Tithi Basu,IIT Hyderabad,"Ionic polymer, polymeric interactions, biomaterials, protein, drug delivery",184.0,https://scholar.google.com/citations?hl=en&user=8UNU0T4AAAAJ
Prasanna Rousseau,"Assistant Professor, Indian Institute of Technology Hyderabad","Geotechnical Engineering, Experimental soil mechanics, Underground structures, Finite element",182.0,https://scholar.google.com/citations?hl=en&user=PBKKZTsAAAAJ
Surita Sarkar,"Research Associate, IIT Hyderabad","Biomedical signal processing, Automated disease detection, AI & ML in Healthcare",180.0,https://scholar.google.com/citations?hl=en&user=TQeZ2fgAAAAJ
Aszad Alam,Indian Institute of Technology Hyderabad,Nanoscience and Nanotechnology,180.0,https://scholar.google.com/citations?hl=en&user=b0JCNjkAAAAJ
Prakhar Gupta,"Assistant Professor, IIT Hyderabad, UPC Barcelona, IIT Delhi, Dayalbagh Educational …","Solid Mechanics, Soft Robotics, Computational Mechanics, Flexoelectricity",178.0,https://scholar.google.com/citations?hl=en&user=gLenhnsAAAAJ
Paramita Maiti,"Technical Superintendent, MSME, Department, IIT Hyderabad, India.","Surface and Interface, Oxide Materials, Thin films and their characterizations",177.0,https://scholar.google.com/citations?hl=en&user=bkc4y_cAAAAJ
Shreya Pande,"Indian Institute of Technology, Hyderabad","Tissue regeneration, Supramolecular hydrogels, 3D Printing, Biomaterials, Drug delivery",177.0,https://scholar.google.com/citations?hl=en&user=K_GxcAYAAAAJ
S. Sandeep Kumar,HEC Paris | IIT Hyderabad,"Wireless Networks, 5G",175.0,https://scholar.google.com/citations?hl=en&user=t5anEYsAAAAJ
Sukumar,"Professor, IITH","Functional Analysis, Banach algebra",174.0,https://scholar.google.com/citations?hl=en&user=_on32cMAAAAJ
Kousik Sarathy Sridharan,"Associate Professor, Dept. of Biomedical Engineering, Indian Institute of Technology …","Neuroimaging, POC Neuromonitoring, Therapeutic interventions, Neurological Disorders",173.0,https://scholar.google.com/citations?hl=en&user=vkW3vI4AAAAJ
Roshan Khan,Indian Institute of Technology Hyderabad,"High-Speed Railways, Railway Geotechnics, Ground vibrations, Computational Geotechnics",172.0,https://scholar.google.com/citations?hl=en&user=i8dK-PoAAAAJ
Kamal Bora,"Swinburne University of Technology, Australia and Indian Institute of Technology …","Astronomy and Astrophysics, Gravitational Lensing, Machine Learning and Neural Networks, Cosmology",171.0,https://scholar.google.com/citations?hl=en&user=6Dd6PX8AAAAJ
Harsha S Rangappa,Indian Institute of Technology Hyderabad & Deakin University,"Environmental Remediation, Adsorption, Wastewater treatment, Catalysis",170.0,https://scholar.google.com/citations?hl=en&user=IUDThgUAAAAJ
Sharan Narasimhan,IIT Hyderabad,"Artificial Intelligence, NLP, Machine Learning",167.0,https://scholar.google.com/citations?hl=en&user=RFZGrMUAAAAJ
Chetankumar Jalihal,"Assistant Professor, Indian Institute of Technology Hyderabad","Energetics of monsoon and ITCZ, Paleomonsoons, DO events",166.0,https://scholar.google.com/citations?hl=en&user=tlxUWucAAAAJ
sai harsha yelleni,Indian Institute of Technology Hyderabad,"Bayesian Deep Learning, Computer Vision, Machine Learning",166.0,https://scholar.google.com/citations?hl=en&user=sM4m8TkAAAAJ
Jose Titus,Indian Institute of Technology Hyderabad,"Power Electronics, Motor Drives",166.0,https://scholar.google.com/citations?hl=en&user=4WecJUoAAAAJ
Anandita Pan,"Assistant Professor, Department of Liberal Arts, Indian Institute of Technology Hyderabad","Gender studies, Dalit Feminism, Indian Feminisms, South Asian studies, Cultural studies",163.0,https://scholar.google.com/citations?hl=en&user=7xlxZswAAAAJ
Jyothi Vedurada,"Assistant Professor, IIT Hyderabad","Compilers, Program Analysis, High-Performance Computing",162.0,https://scholar.google.com/citations?hl=en&user=UNU_9tYAAAAJ
Safvan Palathingal,"Indian Institute of Technology, Hyderabad","Compliant mechanisms, Structural instability, Bioengineering, MEMS, Optimisation",157.0,https://scholar.google.com/citations?hl=en&user=sTd-nX8AAAAJ
Sayantee Jana,"Assistant Professor, IIT Hyderabad","Bayesian, Data mining, Multivariate Skewed and volatile distributions, Survival Analysis, Spatio-tem",156.0,https://scholar.google.com/citations?hl=en&user=NLp2GgMAAAAJ
Rajkumar Joseph,Indian Institute of Technology Hyderabad,"Deep learning, Computer vision, Data science, IOT",154.0,https://scholar.google.com/citations?hl=en&user=v2UrSFwAAAAJ
Arghya Ghosh,IIT Hyderabad,"Theoretical Condensed Matter Physics, Density Functional Theory, Manybody Theory",153.0,https://scholar.google.com/citations?hl=en&user=NPMyqmoAAAAJ
Md Haseen Akhtar,"Department of Design, IIT Hyderabad","Human-Centered Design, HCI, Design for Well Being, Behavioural Design, Design with Emerging Tech",152.0,https://scholar.google.com/citations?hl=en&user=PtSUxU0AAAAJ
Dr. S. Aiyappan,IIT Hyderabad,PDE Homogenization,150.0,https://scholar.google.com/citations?hl=en&user=yyFsJfwAAAAJ
Shiva Ji,"Indian Institute of Technology Hyderabad, India","Design for Sustainability, Build Environment, Industrial Design, Digital Heritage",148.0,https://scholar.google.com/citations?hl=en&user=VPYWYzsAAAAJ
Abhishek Thakur,Indian Institute of Technology Hyderabad,"Autonomous navigation, Deep Learning, Mapping & Localization",148.0,https://scholar.google.com/citations?hl=en&user=s101a6EAAAAJ
Mrinal Senapati,"Indian Institute of Technology,Hyderabad","Lidar Point Cloud, Autonomous Vehicle, Machine Learning, Deep Learning",145.0,https://scholar.google.com/citations?hl=en&user=hEwCG-0AAAAJ
Dhaladhuli Pranavi,Indian Institute of Technology Hyderabad,"Computational mechanics, Phase field Approach, Cohesive Zone Modeling, Mechanics of Composites, Hyperelastic models",145.0,https://scholar.google.com/citations?hl=en&user=vXKdJgYAAAAJ
shahira,"Researcher, IIT Hyderabad","Computer Vision, Multimodal LLMs, AI/ML/NLP, Explainable AI, DocAI",145.0,https://scholar.google.com/citations?hl=en&user=vEjyY2AAAAAJ
D. Venku Naidu,IIT Hyderabad,"Harmonic Analysis, Functional Analysis",143.0,https://scholar.google.com/citations?hl=en&user=ymW5H_UAAAAJ
Anupam Sanghi,"Assistant Professor, IIT Hyderabad","Database Systems, AI for Databases",143.0,https://scholar.google.com/citations?hl=en&user=2-YaCZYAAAAJ
Dr. Prakash Bongurala,"Department of Physics, Indian Institute of Technology Hyderabad, Sangareddy, Telangana …","Magnetoelectrics, Magnetism",143.0,https://scholar.google.com/citations?hl=en&user=c5m4QFEAAAAJ
Gopika Mukundan,"Indian Institute of Technology, Hyderabad","Sensors, Nanomaterials",143.0,https://scholar.google.com/citations?hl=en&user=adjNrvwAAAAJ
Bhuvana Priya Dhandapani,"Prime Minister Research Fellow, IIT Hyderabad",Pavement Engineering,142.0,https://scholar.google.com/citations?hl=en&user=rgtN0jwAAAAJ
Nitila Gokulkrishnan,IITH,,142.0,https://scholar.google.com/citations?hl=en&user=9GjOK3UAAAAJ
Dr. Sateesh Mulkapuri,Indian Institute of Technology Hyderabad,High-Energy Storage Cathodes and High …,136.0,https://scholar.google.com/citations?hl=en&user=cf4uMmcAAAAJ
Balraju Vadlakonda,IIT Hyderabad,"Experimental fluid dynamics, CFD, Multiphase flow, Mineral Processing, Flotation",134.0,https://scholar.google.com/citations?hl=en&user=hg9bHyMAAAAJ
Sai Srinivas Kancheti,IITH,"Explainability, Multimodal reasoning",134.0,https://scholar.google.com/citations?hl=en&user=JJP7dOsAAAAJ
Sandeep Kumawat,Indian Institute of Technology Hyderabad,Organofluorine Chemistry,134.0,https://scholar.google.com/citations?hl=en&user=mFhupCEAAAAJ
Aswathi Thomas,Indian Institute of Technology Hyderabad,,132.0,https://scholar.google.com/citations?hl=en&user=nunPbCcAAAAJ
Nitin Kulhar,Indian Institute of Technology Hyderabad,"Structural Biology, Molecular Simulations, Quantum Chemistry (DFT)",131.0,https://scholar.google.com/citations?hl=en&user=5-Ixo3kAAAAJ
Akshay Shilhora,"Research Assistant, Indian Institute of Technology, Hyderabad, India","Computer Vision, Deep Learning, Pattern Recognition",130.0,https://scholar.google.com/citations?hl=en&user=V4jewlwAAAAJ
Swetha Ganesh,"Assistant Professor, IIT Hyderabad","Reinforcement Learning, Stochastic Optimization, Spectral Graph Theory",130.0,https://scholar.google.com/citations?hl=en&user=-Crvn3cAAAAJ
Dr. Ravi Kumar,IIT Hyderabad,Organometallic Chemistry and Catalysis,130.0,https://scholar.google.com/citations?hl=en&user=gvlBN0EAAAAJ
Paloma Patra,"Department of Biomedical Engineering, Indian Institute of Technology Hyderabad","Biomaterials, Nanomedicine, Smart trigger based theranostics, Drug delivery systems",129.0,https://scholar.google.com/citations?hl=en&user=l1KEzTMAAAAJ
Dr. Raju Murugan,IIT Hyderabad,"Atomization and spray, Combustion, Hydrogen combustion, Alternative fuels, Zero carbon combustion",128.0,https://scholar.google.com/citations?hl=en&user=i5-OeKsAAAAJ
Vijayasankar Kn,Indian Institute of Technology Hyderabad,"3D printing, Composites, Bioprinting, Product design & development",124.0,https://scholar.google.com/citations?hl=en&user=WEjPoXUAAAAJ
Dipayan Mondal,IIT Hyderabad,"Bioorganic Chemistry, Supramolecular Chemistry, Chemical Biology",124.0,https://scholar.google.com/citations?hl=en&user=LN8cUz8AAAAJ
Mallikarjuna Ch,"Indian Institute of Technology Hyderabad, Library","Library Technology, scientometrics, information retrieval, information science, digital humanities",123.0,https://scholar.google.com/citations?hl=en&user=-aq-bX0AAAAJ
Rakesh Venkat,"Assistant Professor, Indian Institute of Technology, Hyderabad","Approximation Algorithms, Complexity Theory",121.0,https://scholar.google.com/citations?hl=en&user=Igl7BusAAAAJ
Sameen Naqvi,Indian Institute of Technology Hyderabad,"Reliability Theory, Applied Statistics",119.0,https://scholar.google.com/citations?hl=en&user=mBlmsSYAAAAJ
Abdul Khalad,"IIT Hyderabad, Deakin University",Machine learning,119.0,https://scholar.google.com/citations?hl=en&user=T6F8R5MAAAAJ
Parth Gupta,"Department of Biotechnology, Indian Institute of Technology Hyderabad","Molecular Biology, Disease Genomics",118.0,https://scholar.google.com/citations?hl=en&user=GBDBnlEAAAAJ
Prasun Roychowdhury,"Assistant Professor, Indian Institute of Technology Hyderabad","Functional Inequalities, Geometric Analysis, Analysis and PDEs",118.0,https://scholar.google.com/citations?hl=en&user=YdL-tioAAAAJ
Archana Singh,IITH,"Biomedical Engineering, Healthcare and Diagnostics, Pharmaceutics, Drug Delivery, Medicines",115.0,https://scholar.google.com/citations?hl=en&user=K0u_KuIAAAAJ
Mohan Raghavan,"Associate Professor of Biomedical Engineering, IIT Hyderabad",Computational Neuroscience,115.0,https://scholar.google.com/citations?hl=en&user=i1nqwAwAAAAJ
PN Karthik,"Assistant Professor, Department of Artificial Intelligence, IIT Hyderabad","Information theory, Statistical learning, Multi-armed bandits",114.0,https://scholar.google.com/citations?hl=en&user=D39u7bkAAAAJ
Abhishek Kumar,IIT Hyderabad,"RFIC design, Full-duplex wireless communication",113.0,https://scholar.google.com/citations?hl=en&user=LekWCE4AAAAJ
Ruthwik Nakka,Indian Institute of Technology Hyderabad,,112.0,https://scholar.google.com/citations?hl=en&user=dhpPjH8AAAAJ
Prabhat Ranjan,"Indian Institute of Technology, Hyderabad","Bolted joint, Friction, Machine learning, Contact mechanics, Dynamics and Vibration",111.0,https://scholar.google.com/citations?hl=en&user=0CVbO2cAAAAJ
Ajitrao Devadkar,Indian Institute of Technology Hyderabad,Organic Synthesis and Catalysis,111.0,https://scholar.google.com/citations?hl=en&user=Xwz6iicAAAAJ
Sai Aditya Raman Kuchibhatla,Indian Institute of Technology Hyderabad,"Wave Propagation, Dynamics, Vibrations, Metamaterials",108.0,https://scholar.google.com/citations?hl=en&user=qWB6C2oAAAAJ
Dhivya Venugopal,IIT Hyderabad,"Polymeric Biomaterials, Electrospinning, Drug Delivery, Inflammation, Immunomodulation",107.0,https://scholar.google.com/citations?hl=en&user=guyCms0AAAAJ
Ashwini Pushparaj,"Indian Institute of Technology, Hyderabad","Genetics, Cancer Research, Immunotherapy, Nanotechnology, Biomaterials",106.0,https://scholar.google.com/citations?hl=en&user=MaxopfoAAAAJ
Vikas Thapa,"Indian Institute of Technology, Hyderabad","Robotics, Machine vision",105.0,https://scholar.google.com/citations?hl=en&user=PQAvZdYAAAAJ
Shivaprasad Cherukupally,IIT Hyderabad,"Reconfigurable/Flexible tools, Incremental forming, Finite element analysis, Electro-plasticity",105.0,https://scholar.google.com/citations?hl=en&user=zjtcAGsAAAAJ
SWETHA G,IIT Hyderabad,"Computer Vision, Deep learning",105.0,https://scholar.google.com/citations?hl=en&user=atrshTYAAAAJ
Srirupa Chatterjee,Associate Professor Indian Institute of Technology Hyderabad,"Body Image, Critical Body Studies, Gender Studies, Literature, Multi-ethnic American Fiction",99.0,https://scholar.google.com/citations?hl=en&user=lglKCx8AAAAJ
Yash Khasbage,"Indian Institute of Technology, Hyderabad","Deep Learning, Computer Vision",99.0,https://scholar.google.com/citations?hl=en&user=ENpyRRUAAAAJ
Pravat Kumar Sahu,"Research Fellow, Indian Institute of Technology Hyderabad","Electrochemistry, Biosensors, Bacterial detection, Point of Care device",98.0,https://scholar.google.com/citations?hl=en&user=SoIfhTUAAAAJ
ANNU,Indian Institute of Technology Hyderabad,"V2X Communications, AI/ML for resource allocation, RL for Resource allocation in V2X …",98.0,https://scholar.google.com/citations?hl=en&user=9rw547cAAAAJ
Shubham Khandelwal,Honeywell | IIT Hyderabad,"Multivariable control, PID Tuning, Optimization, Machine Learning, Generative AI",97.0,https://scholar.google.com/citations?hl=en&user=zJlqm6sAAAAJ
Kapil Jainwal,"IIT Hyderabad, Assistant Professor","Analog/Digital/Mixed signal VLSI circuits, CMOS Image Sensors",96.0,https://scholar.google.com/citations?hl=en&user=U902zy0AAAAJ
Mehul Sharma,Indian Institute of Technology Hyderabad,"5G, C-RAN, Cellular Networks, AI/ML in networking",94.0,https://scholar.google.com/citations?hl=en&user=QnsSf44AAAAJ
Bhat Dittakavi,IIT Hyderabad,"Computer Vision, Pose Correction",94.0,https://scholar.google.com/citations?hl=en&user=VtwfGQcAAAAJ
Tanmoy Paul,"Associate Professor, Dept of Mathematics, IIT Hyderabad","Functional Analysis, Banach space theory, Convex geometry, Geometric Measure Theory",93.0,https://scholar.google.com/citations?hl=en&user=EEhM5vMAAAAJ
Vijay Chaudhary,"IIT Hyderabad, India",High Entropy Alloys,93.0,https://scholar.google.com/citations?hl=en&user=LXrOZDEAAAAJ
Ullas Pandey,IIT Hyderabad,"Biosensors, Microfluidics, nanomaterials, electrochemical sensors, chemiresistive sensors",93.0,https://scholar.google.com/citations?hl=en&user=dOlKQGQAAAAJ
Aishwarya M,Indian Institute of Technology Hyderabad,"Interpretability, Controllable text generation, Dialog Systems",92.0,https://scholar.google.com/citations?hl=en&user=YbyzuEEAAAAJ
Ibtesham Tarannum,Indian Institute of Technology Hyderabad,"Molecular Magnetism, Actinides, Lanthanides, Coordination Chemistry, Computational Chemistry",92.0,https://scholar.google.com/citations?hl=en&user=ouxuoBIAAAAJ
Dr. Nalin Prashant Poddar,"Research Associate, Indian Institute of Technology Hyderabad, India","Physics, Material Science, Thin Films, Nanotechnology",91.0,https://scholar.google.com/citations?hl=en&user=Z3-RlZYAAAAJ
Anjana A Mahesh,"Indian Institute of Technology, Hyderabad",Coding Theory,91.0,https://scholar.google.com/citations?hl=en&user=DMbulGAAAAAJ
Nirupam Paul,IIT Hyderabad,"Analog & Mixed Signal IC Design, Uncooled Microbolometer, ROIC Design",90.0,https://scholar.google.com/citations?hl=en&user=6Yf4nNoAAAAJ
Tamanna Harihar Panigrahi,"IIT Hyderabad, Deakin University","Diffusion in metallic system, High Entropy Alloys, Advanced Characterisation",90.0,https://scholar.google.com/citations?hl=en&user=xzDwQJQAAAAJ
Sukesh Kumar,Indian Institute of Technology Hyderabad,Electrochemistry Actuator Polymer Density …,89.0,https://scholar.google.com/citations?hl=en&user=T7qVX5gAAAAJ
K Surya Shekar Reddy,Indian Institute of Technology Hyderabad,"Computational Mechanics, Phase Field Modeling, Dynamic Fracture",88.0,https://scholar.google.com/citations?hl=en&user=alChyv4AAAAJ
Md Abul Hasanath,"Doctoral Candidate, IIT Hyderabad Assistant Professor, Civil Engg., Dhaka International …","Environmental Engineering, Civil Engineering, Wastewater Treatment, Biofuel, Bioremediation",87.0,https://scholar.google.com/citations?hl=en&user=r8wV8MQAAAAJ
Prakash V. Ponugoti,IIT Hyderabad,"Heterogenous Reaction Engineering, Chemical Kinetics, Chemical Reactor Modeling",86.0,https://scholar.google.com/citations?hl=en&user=eomcPx4AAAAJ
Omair Shahid,IIT Hyderabad,"Inorganic Solid State and Materials Chemistry, X-ray Crystallography, Thermoelectric",86.0,https://scholar.google.com/citations?hl=en&user=LVd8WlgAAAAJ
KVSNL Manasa Priya,IIT Hyderabad,"Image Processing, Machine Learning",85.0,https://scholar.google.com/citations?hl=en&user=Q-2uXPAAAAAJ
Reeshma Rameshan,Post Doctoral Fellow @ IIT Hyderabad,,85.0,https://scholar.google.com/citations?hl=en&user=ZKndiQYAAAAJ
NITIN KUMAR SHARMA,"Post Doctoral Fellow, Center for Cryptography and Cybersecurity, IIT Hyderabad","Cryptology, Cryptography",83.0,https://scholar.google.com/citations?hl=en&user=NqQjaCwAAAAJ
Narasimha Kumar Cheraku,"Professor, Indian Institute of Technology Hyderabad",Algebraic Number theory,82.0,https://scholar.google.com/citations?hl=en&user=mjD84w0AAAAJ
Utkarsha Mahanta,"DST-INSPIRE Fellow, Indian Institute of Technology Hyderabad",Computational Biology,82.0,https://scholar.google.com/citations?hl=en&user=qSktj9UAAAAJ
Shubha Jain,IIT hyderabad,"Microfluidics, Lab-on-a-chip, Passive micromixer, Bio-chip, Neurodegenerative diseases",79.0,https://scholar.google.com/citations?hl=en&user=iKQYHUQAAAAJ
Vijay Ram,Indian Institute of Technology Hyderabad,"Artificial Intelligence, Machine learning, Deep learning, Gen AI, Statistics",79.0,https://scholar.google.com/citations?hl=en&user=HTjaWa4AAAAJ
Rupali Srivastava,IIT Hyderabad,"Drug delivery, Therapeutic application",79.0,https://scholar.google.com/citations?hl=en&user=SQ0AK7sAAAAJ
Dr. Neetu Tiwari,Indian Institute of Technology Hyderabad,"Experimental fluid mechanics, Computational fluid dynamics, Vortex induced vibrations, Non-Newtonian",77.0,https://scholar.google.com/citations?hl=en&user=Qp7JdbwAAAAJ
Syam Narayanan S,"Indian Institute of Technology,Hyderabad","Fluid Structure Interaction, Flapping MAV, Wind Turbine, Aerodynamics",77.0,https://scholar.google.com/citations?hl=en&user=-NfLiQMAAAAJ
Dr. GDV Santhosh Kumar,Indian Institute of Technology Hyderabad,"GaN HEMT, Flexible/Wearable Electronics, Sensors and Heterogeneous Integration, MEMS/NEMS, and Neuroprosthetic Interfaces",77.0,https://scholar.google.com/citations?hl=en&user=EKDO9VYAAAAJ
Mangalapalli Kamali,Indian Institute of Technology Hyderabad,"Heterogeneous catalysis, Biomass valorization, Lignin conversion",77.0,https://scholar.google.com/citations?hl=en&user=kDPeiQEAAAAJ
Harsha Gopal Agrawal,Indian Institute of Technology Hyderabad,Bioorganic Chemistry,77.0,https://scholar.google.com/citations?hl=en&user=S72z5XEAAAAJ
