Name,Affiliation,Interests,Cited By,Profile URL
Anupam Shome,"IIT Kharagpur, India","Wireless Communication, Stochastic Geometry, Cognitive Radio, Co-operative communication, 6G",40,https://scholar.google.com/citations?hl=en&user=Hm8MzKEAAAAJ
Monika Tewari,Indian institute of technology Kharagpur,"Brick Masonry, FEM, Blasting, Earthquake loading",40,https://scholar.google.com/citations?hl=en&user=8uqPGe0AAAAJ
Sayantan Pal,"Doctoral Student, Indian Institute of Technology Kharagpur","Path Planning, Guidance and Control, Autonomous Vehicles, Soft Robotics",40,https://scholar.google.com/citations?hl=en&user=wRzg_KIAAAAJ
Debasruti Bhattacharya,"Research Scholar, Indian Institute of Technology Kharagpur","Organic farming, Hydroponic Systems, Soilless farming",40,https://scholar.google.com/citations?hl=en&user=WUwS4WEAAAAJ
Poulami Panja,IIT KHARAGPUR,"INORGANIC CHEMISTRY, MATERIALS SCIENCE",40,https://scholar.google.com/citations?hl=en&user=i8s6r7QAAAAJ
Arindam Mandal,"PhD Research Scholar, Indian Institute of Technology, Kharagpur","Tesla turbine, Renewable Energy, Waste heat recovery, Drag reduction, CFD",39,https://scholar.google.com/citations?hl=en&user=VW9mSXIAAAAJ
Prasenjit Patra,Indian Institute of Technology Kharagpur,"Additive Manufacturing, Friction stir welding (FSW)",39,https://scholar.google.com/citations?hl=en&user=HMf5d-YAAAAJ
Sudipa Mandal,"Ph.D student of Computer Science and Engineering Department, IIT Kharagpur","Formal Methods, Design Verification, VLSI CAD",39,https://scholar.google.com/citations?hl=en&user=n0Uw39EAAAAJ
Suraj P,"Indian Institute of Technology, Kharagpur,","heterogeneous catalysis, Hydrodeoxygenation, Bio fuel, Catalytic pyrolysis",39,https://scholar.google.com/citations?hl=en&user=pdaEVM4AAAAJ
Manideep Roy,"PMRF, IIT Kharagpur","Cardiovascular Fluid Mechanics, Biofluidics, Electrokinetics",39,https://scholar.google.com/citations?hl=en&user=Ue-QF18AAAAJ
Monojit Das,"Research Scholar, Indian Institute of Technology Kharagpur","Reliability, Analytics, Design of Experiments, Machining",39,https://scholar.google.com/citations?hl=en&user=X97PBK8AAAAJ
Deepan Datta,"Research Scholar, IIT Kharagpur","Machine learning, Well logging, Signal Processing, Seismic, Facies Prediction",39,https://scholar.google.com/citations?hl=en&user=EiI6hPgAAAAJ
Rohit kumar,IIT Kharagpur,Network Security,39,https://scholar.google.com/citations?hl=en&user=cJX0urAAAAAJ
Shubham Kakde,Indian Institute of Technology Kharagpur,"Natural Language Processing, Machine Learning, Statistics",39,https://scholar.google.com/citations?hl=en&user=Seq3jE8AAAAJ
Apratim Bhattacharya,Student at IIT KGP,"Remote sensing, GIS, Deep Learning",39,https://scholar.google.com/citations?hl=en&user=FTbqvnQAAAAJ
Aritra Hota,Chanakya Ph.D. Fellow | Dept. of CSE @ IIT Kharagpur,"Pervasive Computing, Sensing, Human Computer Interaction, Applied Machine Learning",39,https://scholar.google.com/citations?hl=en&user=S0uES20AAAAJ
Ashok Kumar Gaula,Indian Institute of Technology Kharagpur,"Supply chain, Operations research",39,https://scholar.google.com/citations?hl=en&user=9auIhPEAAAAJ
Srishti Mishra,IIT Kharagpur,"Bioelectrochemistry, Microbial desalination cell, Wastewater treatment, Resource recovery",39,https://scholar.google.com/citations?hl=en&user=ms6JE4gAAAAJ
Purbasha Ray,"Research Scholar, IIT Kharagpur","2D Heterostructure, CVD, Electronic Device, VLSI",39,https://scholar.google.com/citations?hl=en&user=dloILHcAAAAJ
VIKAS KUMAR SINGH,Department of Chemical Engineering at Indian Institute of Technology Kharagpur,"Energy and Environment, Catalysis",39,https://scholar.google.com/citations?hl=en&user=_CaCvtgAAAAJ
Sudarshana Sinha,"PHD Research Scholar, Indian Institute of Technology Kharagpur","Landscape-ecological modelling, Remote sensing, Health geography, Sustainable planning, Environment",39,https://scholar.google.com/citations?hl=en&user=Mu6yZhgAAAAJ
Partha Sarathi Mohanty,Indian Institute of Technology Kharagpur,"Immunology, Cancer Immunology, Immune checkpoint inhibitors",39,https://scholar.google.com/citations?hl=en&user=AXGj6DQAAAAJ
Sinjana Choudhuri,"Research Scholar, IIT Kharagpur","Safety Engineering, Human Factors, Psychological well-being, VR, AI & ML",39,https://scholar.google.com/citations?hl=en&user=n_WK92cAAAAJ
Nagesh Dewangan,"PhD, Indian Institute of Technology Kharagpur","Condition Monitoring, Vibration, Acoustics, AI/ML, IoT",38,https://scholar.google.com/citations?hl=en&user=PmYCO64AAAAJ
Suresh Alagar,IIT Kharagpur,"Computational Biology, Molecular Dynamics, Regulatory Networks",38,https://scholar.google.com/citations?hl=en&user=cKjJzTAAAAAJ
Dr. Anjali Thakur,"Ph D, Indian Institute of Technology Kharagpur","Formulation, Extrusion, Product development, Carbonation",38,https://scholar.google.com/citations?hl=en&user=WFIT8OYAAAAJ
Raviarun Arumugaraj Nadar,Indian Institute of Technology Kharagpur,"Operations management, Operations research, Supply Chain Management",38,https://scholar.google.com/citations?hl=en&user=x1zpGMkAAAAJ
Aaheri Karmakar,"Ph.D. student at Department of Geology and Geophysics, Indian Institute of Technology …","Mantle Petrology, Geochemistry, Alkaline rocks",38,https://scholar.google.com/citations?hl=en&user=J2PxWUYAAAAJ
Saroj Kumar Mahapatra,"Research Scholar, Indian Institute of Technology, Kharagpur","Free Space Optical Communication, Underwater Optical Wireless Communication",38,https://scholar.google.com/citations?hl=en&user=0aEHJ7cAAAAJ
Sagar Devadiga,Indian Institute of Technology Kharagpur,"Microalgae, Biofuels, Biomass, Biodiesel, Pilot-scale cultivation",38,https://scholar.google.com/citations?hl=en&user=w1SVuMcAAAAJ
Abhilash Vishwakarma,"Research Scholar, Indian Institute of Technology Kharagpur","Rail Dynamics, Stuctural Health Monitoring, Multibody Dynamics",38,https://scholar.google.com/citations?hl=en&user=84SZQmcAAAAJ
Suman Maiti,Department of Computer Science and Engineering Indian Institute of Technology Kharagpur,Security of Cyber Physical systems,38,https://scholar.google.com/citations?hl=en&user=FTC-QboAAAAJ
Dr. Premful Kumar,"Institute Postdoctoral Fellow, Department of Chemical Engineering, IIT Kharagpur, India","Magnetohydrodynamics, Heat and Mass Transfer, Hydrodynamic Stability, PINN",38,https://scholar.google.com/citations?hl=en&user=jx3kAZsAAAAJ
Atif Ansari,"Research Scholar, IIT Kharagpur",Polymer Chemist,38,https://scholar.google.com/citations?hl=en&user=oXim4bgAAAAJ
Subradip Debnath,"PMRF Research Scholar, Indian Institute of Technology Kharagpur","Microfluidics and Nanofluidics, Interfacial phenomenon, 2D materials, Molecular Dynamics",38,https://scholar.google.com/citations?hl=en&user=ZXL2_HYAAAAJ
Md Ashik Khan,"M.Tech Student , Indian Institute of Technology Kharagpur","Computer Vision, Medical Imaging, Representation Learning",38,https://scholar.google.com/citations?hl=en&user=EKQLSHQAAAAJ
Deepsovan Mondal,Research Scholar (PhD) at Indian Institute of Technology Kharagpur,"High Entropy Alloys, High Temperature Materials, Structure-property correlation, Oxidation",38,https://scholar.google.com/citations?hl=en&user=IAVfSK8AAAAJ
Vikas Reddy,IIT Kharagpur,"deep learning, machine learning",37,https://scholar.google.com/citations?hl=en&user=IMksR20AAAAJ
Arnab Sarkar,"Junior Research Fellow , Rubber Technology centre, IIT Kharagpur","Photoluminescence, polymer synthesis and chracterization, Rubber, Sustainable Rubber Additives",37,https://scholar.google.com/citations?hl=en&user=_lE7gtgAAAAJ
HILLOL MAITY,"MS, IIT Kharagpur","VLSI Testing, Deep Learning, Machine Learning, Interpretable AI",37,https://scholar.google.com/citations?hl=en&user=0BVQiTIAAAAJ
Prashik Sahare,"Student, Indian Institute of Technology","Deep Learning, Natural Language Processing, Chatbots, Graph Embeddings",37,https://scholar.google.com/citations?hl=en&user=K-aryFEAAAAJ
Devansh Pandey,Indian Institute of Technology Kharagpur,DM,37,https://scholar.google.com/citations?hl=en&user=gohVteUAAAAJ
Pritam Dey,"Research Scholar, Cryogenic Engineering, IIT Kharagpur","Thermal Engineering, Cryogenics, Refrigeration, Heat Transfer",37,https://scholar.google.com/citations?hl=en&user=JgGtJOgAAAAJ
Vijit Rathore,"Research Scholar, IIT Kharagpur","Open Channel Hydraulics, Turbulence",37,https://scholar.google.com/citations?hl=en&user=xZGDyq4AAAAJ
Javed Ali,Indian Institute of Technology Kharagpur,"seismic, machine learning, deep learning, reservoir characterization",37,https://scholar.google.com/citations?hl=en&user=6t00kXwAAAAJ
Sourav Bagchi,"PhD, Indian Institute of Technology, Kharagpur","time-series forecasting, Machine learning, Internet of Things (IoT)",37,https://scholar.google.com/citations?hl=en&user=2n8p-N8AAAAJ
Abhishek Kumar Yadav,"Research Scholar, IIT Kharagpur","Tectonic Geodesy, Crustal Deformation, GPS, Earthquake Forecasting, Troposphere PWV",37,https://scholar.google.com/citations?hl=en&user=QoI6SNQAAAAJ
Tishya Sarma Sarkar,"Indian Institute of Technology, Kharagpur","Hardware security, Cryptography, Embedded systems",37,https://scholar.google.com/citations?hl=en&user=IuYbwVUAAAAJ
Agam Sharan,"Scientist at ADA, PhD Candidate - IITKgp","Fatigue of Aircraft Structure, Composite Fatigue",37,https://scholar.google.com/citations?hl=en&user=AjT9Li8AAAAJ
neha patel,Indian Institute of Technology Kharagpur,"Reliability, Condition Monitoring, Prognostic and Health Management",37,https://scholar.google.com/citations?hl=en&user=cmqsvJIAAAAJ
Debasis Pal,"Research Scholar, Indian Institute of Technology Kharagpur","Supramolecular Chemistry, Crystal Engineering",37,https://scholar.google.com/citations?hl=en&user=jsr3OpUAAAAJ
Souvik Das,IIT Kharagpur,"Bio-photonics, FTIR, Raman, Machine Learning",37,https://scholar.google.com/citations?hl=en&user=ISuBS3sAAAAJ
Arpita Tripathy,"Ph.D Student, IIT Kharagpur","Exosomes, Membrane Biophysics, Fluorescence Spectroscopy",37,https://scholar.google.com/citations?hl=en&user=cpqJwoIAAAAJ
Soorya KK,Masters from IIT Kharagpur,"Photocatalysis, Pathways to climate resilient water systems",37,https://scholar.google.com/citations?hl=en&user=MxzAGeIAAAAJ
Rachna Verma,"Indian Institute of Technology, Kharagpur","Organisation Behaviour, Human Resource, Flourishing, Positive organisational Psychology",37,https://scholar.google.com/citations?hl=en&user=zVEqzmUAAAAJ
Saswata Kumar Dash,"Research Scholar, Department of Education, IIT Kharagpur","Educational Technology, AIEd, Science Education, Teacher Education",37,https://scholar.google.com/citations?hl=en&user=TBuAYbMAAAAJ
SOUMAJYOTI GHOSH,"P.hD Scholar, Indian Institute of Technology, Kharagpur","Polymer synthesis, Biosensors, Energy device, supercapacitor, MoFs",37,https://scholar.google.com/citations?hl=en&user=tFQIxM0AAAAJ
Nayana Baral,Indian Institute of Technology Kharagpur,"Agricultural and Natural Resource Economics, Food and Nutrition Security, Sustainable Agriculture",37,https://scholar.google.com/citations?hl=en&user=OyxmpD0AAAAJ
Joydip Roy,"MS in Electrical Engineering, IIT Kharagpur, India","Sensors, Measurements, Circuits, Signal conditioning/processsing, IoT",36,https://scholar.google.com/citations?hl=en&user=YCIiJ_8AAAAJ
Kalpana Devi,"Research Scholar, Indian Institute of Technology Kharagpur","Hydraulic engineering, Turbulence, Wakes, Sediment transport, ADV",36,https://scholar.google.com/citations?hl=en&user=wqT4LtsAAAAJ
Shri Kant,"Senior Research Scholar, IIT Kharagpur","Computational structural biology, Structural bioinformatics, conformational analysis of protein-RNA",36,https://scholar.google.com/citations?hl=en&user=78IHns4AAAAJ
Shuvodip Majumdar,"Research Scholar, Indian Institute of Technology Kharagpur","Electromagnetic Diffraction, Propagation Channel Modeling, Microstrip Antennas",36,https://scholar.google.com/citations?hl=en&user=8tXMeEMAAAAJ
ALEX KOSHY,"Project Assistant, IIT Kharagpur","Multiphase flow, Microchannel flow, Liquid-liquid flow, Fluid mechanics",36,https://scholar.google.com/citations?hl=en&user=x6o-tNoAAAAJ
Kasturi Mandal,Indian Institute of Technology Kharagpur,"Vulnerability studies, Disaster management, Socio-economic studies, Tourism",36,https://scholar.google.com/citations?hl=en&user=ozM9EysAAAAJ
Ankita Nandi,Research scholar at IIT Kharagpur,"Geochemistry, Geochronology, Crustal evolution",36,https://scholar.google.com/citations?hl=en&user=_PAR9x4AAAAJ
ANMOL PANDEY,"Research Scholar , INDIAN INSTITUTE OF TECHNOLOGY KHARAGPUR","Nanomaterials, Adsorption, Waste water treatment",36,https://scholar.google.com/citations?hl=en&user=vvQRLe0AAAAJ
Pankaj Kumar,"Research Scholar, Indian institute of Technology Khargpur","Water Treatment, Environmental Engineering, Waste Management",36,https://scholar.google.com/citations?hl=en&user=29dRHOgAAAAJ
Swarnava Garai,Research scholar IIT Kharagpur,"Computational Structural Biology, Machine Learning, Bioinformatics, Transcription Factors",36,https://scholar.google.com/citations?hl=en&user=qBVQBxUAAAAJ
Iqbal Ahmed,"Research Scholar, Indian Institute of Technology Kharagpur","Metamaterials, Structural Dynamics, Periodic Structure, Wave Propagation, Vibration Isolation",36,https://scholar.google.com/citations?hl=en&user=4GhOfPcAAAAJ
Ankita Dutta,"PhD Scholar, IIT Kharagpur, India","cancer, organoids, drug screening, molecular biology",36,https://scholar.google.com/citations?hl=en&user=7HOOVNYAAAAJ
Tirlingi Madhava Rao,"Research scholar, IIT Kharagpur","Diagnostics of power transformers, Condition assessment techniques of Electrical …",36,https://scholar.google.com/citations?hl=en&user=BvfGUPYAAAAJ
Ritam Pradhan,Indian Institute of Technology Kharagpur,"Graph Neural Network, Deep Learning Models, AI/ML",36,https://scholar.google.com/citations?hl=en&user=2rvQymgAAAAJ
Venkataseetharam Manoj Malipeddi,"Student, IIT Kharagpur","Deep Learning, Machine Learning",36,https://scholar.google.com/citations?hl=en&user=cTszhYoAAAAJ
Chetan TG,"Indian Institute of Technology, Kharagpur","Auction theory, Mechanism design, Procurement",35,https://scholar.google.com/citations?hl=en&user=fXhUjDcAAAAJ
Monisha Perli,Dr YSR Horticultural University Indian Institute of Technology Kharagpur,"Nano hybrids, Nanotoxicity and risk assessment, NPS Pollution and Management",35,https://scholar.google.com/citations?hl=en&user=jDey9oYAAAAJ
Dr. Arpita Biswas,"Senior Project Associate, CSIR-NGRI • PhD, IIT Kharagpur","Earthquake Engineering, Seismology, Seismic Hazard, Site Characterization, Microzonation",35,https://scholar.google.com/citations?hl=en&user=rTRQEFIAAAAJ
Ayush Jaiswal,Indian Institute of Technology Kharagpur,"Machine Learning, Natural Language Processing, Computer Vision",35,https://scholar.google.com/citations?hl=en&user=IBcUN8IAAAAJ
Atashi Panda,Indian Institute of Technology Kharagpur,"Biophysical Chemistry, Protein-ligand Interaction study",35,https://scholar.google.com/citations?hl=en&user=nbNgZ1AAAAAJ
ASHISH JAISWAL,"RESEARCH SCHOLAR, INDIAN INSTITUTE OF TECHNOLOGY KHARAGPUR","CFD, TURBULANCE, SHIP WAKE SIGNATURE, SAR, MULTIPHASE FLOW",35,https://scholar.google.com/citations?hl=en&user=yWnvFaAAAAAJ
Pragya Gupta,"Research Scholar in Mathematics Department, IIT Kharagpur","Applied Mathematics, Image Processing",35,https://scholar.google.com/citations?hl=en&user=7JO9yAkAAAAJ
Rakhohari Bauri,IIT Kharagpur,Laser Material Deposition/Processing,35,https://scholar.google.com/citations?hl=en&user=vWtRqacAAAAJ
Debadrita Talapatra,"PhD Research Scholar, IIT Kharagpur, India",Cryptography Searchable Encryption,35,https://scholar.google.com/citations?hl=en&user=uMhswDgAAAAJ
Priyadharshini Jayaseelan,"Research Scholar, Agricultural and Food Engineering Department, Indian Institute of …","Food Biotechnology, Enzymology, Nutrition, Meat Analogue",35,https://scholar.google.com/citations?hl=en&user=a_1-LRgAAAAJ
Chiranjib Bhowmick,"Prime Minister Research Fellow, Indian Institute of Technology Kharagpur","Medical Imaging, Computational Biology, Machine Learning, Deep Learning, Imaging Genomics",35,https://scholar.google.com/citations?hl=en&user=mIXC-rsAAAAJ
Sadhak Khanna,"Postdoctoral fellow at Indian Institute of Technology, Kharagpur","Graphene, Carbon Nano-tubes, MOF, Supercapacitors, Redox flow battery",35,https://scholar.google.com/citations?hl=en&user=QiY6UIUAAAAJ
Suman Bhattacharjee,Indian Institute of Technology Kharagpur,"Soft Matter, Self assembly, Nanomaterials, Interfacial phenomena, Droplet dynamics",35,https://scholar.google.com/citations?hl=en&user=uqPyePwAAAAJ
Ayan Maity,"Research Scholar, Indian Institute of Technology, Kharagpur","Machine Learning, Deep Learning, Reinforcement Learning, Vehicle Routing",35,https://scholar.google.com/citations?hl=en&user=e5jPsBEAAAAJ
Kiran KJ,"M Tech Post Graduate in Agricultural and Food Engineering, IIT Kharagpur","Aquacultural Engineering, Wastewater Treatment, Integrated Multitrophic Aquaculture Systems …",35,https://scholar.google.com/citations?hl=en&user=brCfNkYAAAAJ
Diptesh Biswas,IIT Kharagpur,"Droplet Dynamics, Multiphase flow, Microfluidics, PEM Fuel Cell",35,https://scholar.google.com/citations?hl=en&user=mc4ioEIAAAAJ
Baneeprajnya Nayak,"Research Scholar at Indian Institute of Technology, Kharagpur",Food Technology         Food Packaging …,35,https://scholar.google.com/citations?hl=en&user=N09WpN8AAAAJ
Paramananda Bhaskar,Indian Institute of Technology Kharagpur,"Large Vision Language Models, Natural Language Processing, Multimodality",35,https://scholar.google.com/citations?hl=en&user=dsvd6O0AAAAJ
Ramanuj Bhattacharjee,"Research Scholar, Indian Institute of Technology Kharagpur","Computer Vision, Large Language Model (LLM), Natural Language Processing (NLP), Agent Based Modeling",35,https://scholar.google.com/citations?hl=en&user=iUA_GLMAAAAJ
Sthitapragyan Patnaik,"Research Scholar, Materials Science Centre, IIT Kharagpur, India","Nanomaterials, Electrochemistry, Catalysis, Energy generation & storage",35,https://scholar.google.com/citations?hl=en&user=geTxPOwAAAAJ
Avik Halder,IIT Kharagpur,"LLMs, Serving systems, Alignment, Agentic AI",35,https://scholar.google.com/citations?hl=en&user=G6a3YEIAAAAJ
Subodh Das,Indian Institute of Technology Kharagpur,"Alloy Design, Microstructure Engineering, Mechanical Behavior, Oxidation/Corrosion/Tribology",35,https://scholar.google.com/citations?hl=en&user=8hVZTxQAAAAJ
Soumyadeep Das,"Research Scholar, IIT Kharagpur",Adsorption,35,https://scholar.google.com/citations?hl=en&user=7L4fy1QAAAAJ
Dr. Priyanka Das,"Post Doctoral Researcher, IISc Bengaluru, PhD IIT Kharagpur","Transport Infrastructure, Transport planning, Tourism",34,https://scholar.google.com/citations?hl=en&user=XR0-YEYAAAAJ
Rijubrata Pal,"Research Scholar, Indian Institute of Technology, Kharagpur","negative resistance oscillator, self oscillating mixer, voltage controlled oscillator, microwave mixers, microstrip antenna",34,https://scholar.google.com/citations?hl=en&user=V9yvs1AAAAAJ
Misti Das,Indian Institute of Technology Kharagpur,"mass transfer, biochemistry, electrochemistry",34,https://scholar.google.com/citations?hl=en&user=3lShELMAAAAJ
Sachin Kumar,IIT Kharagpur,"Machine Learning, Data Science, Finance, Econometrics",34,https://scholar.google.com/citations?hl=en&user=Mx_fvegAAAAJ
Manisha Sain,"Research Scholar, School of Environmental Science and Engineering, IIT Kharagpur","Environmental Engineering, Wastewater Treatment, Heterogeneous Photocatalysis, Adsorption",34,https://scholar.google.com/citations?hl=en&user=9RMCFMoAAAAJ
Supriyo Chakraborty,Indian Institute of Technology,"seismic inversion, signal analysis",34,https://scholar.google.com/citations?hl=en&user=qelozXEAAAAJ
Shilpi Jain,"Post-Doctoral Fellow, IIT Kharagpur",,34,https://scholar.google.com/citations?hl=en&user=TED0YxUAAAAJ
Sagnik Basu,Research Scholar @IIT Kharagpur India,"AI Safety, Model Editing and Alignment, Explainability of Complex NN, Bias and Fairness",34,https://scholar.google.com/citations?hl=en&user=uJVZy7cAAAAJ
Utsa Roy,"Post Doctoral Fellowship, Indian Institute of Technology, Kharagpur","Blockchain, IoT Security, Distributed Systems",34,https://scholar.google.com/citations?hl=en&user=GKtvOPsAAAAJ
Debjit Maity,"PhD Scholar, Indian Institute of Technology Kharagpur","Cancer Biology, Western Blotting, Cell Culture",34,https://scholar.google.com/citations?hl=en&user=dPC63AgAAAAJ
Divyangana Lahiri,"Research Scholar, IIT Kharagpur",,34,https://scholar.google.com/citations?hl=en&user=e_atgLYAAAAJ
Nishank Verma,IIT KHARAGPUR,"FEA, Polymer Engineering, Additive Manufacturing",34,https://scholar.google.com/citations?hl=en&user=c_V_ZfoAAAAJ
Arijit Acharyya,"Indian Institute of Technology, Kharagpur","Water Treatment, LCA",34,https://scholar.google.com/citations?hl=en&user=xipNctEAAAAJ
Adari Devi Prasad,Indian Institute of Technology Kharagpur,"Structural Engineering, Behaviour of RC Structures, Advanced Concrete Materials, Precast Members, Sustainable Construction",33,https://scholar.google.com/citations?hl=en&user=QnMmC-YAAAAJ
Dr. Sougata Mandal,Post Doctoral Fellow at IIT Kharagpur,"Charge transport, Organic Electronics, Nanophotonics",33,https://scholar.google.com/citations?hl=en&user=UoezqkUAAAAJ
Tanusree Parbat,IIT Kharagpur,cyber security,33,https://scholar.google.com/citations?hl=en&user=zJ_ahlkAAAAJ
Dr. Jyothula Madan,"Indian institute of Technology, Kharagpur","Earthquake source characterization, Hazard Assessments, Liquefaction, Seismic Microzonation",33,https://scholar.google.com/citations?hl=en&user=kTWBDVkAAAAJ
Suryajyoti Nanda,"Research Scholar, Indian Institute of Technology, Kharagpur","Mining Engineering, Rock Mechanics, Discrete Element Modeling, GPU based Parallel Computation",33,https://scholar.google.com/citations?hl=en&user=yhel4mEAAAAJ
Monaswita Talukdar,"PhD, IIT Kharagpur",,33,https://scholar.google.com/citations?hl=en&user=2T98hGsAAAAJ
sachin kumar,"PhD, Indian Institute of Technology Kharagpur","Structural Health Monitoring, Smart Materials, Aerospace Structures, Composite Structures",33,https://scholar.google.com/citations?hl=en&user=_QOLC6AAAAAJ
Sunanda Panda,"PhD Scholar, IIT Kharagpur","Computational Chemistry, Astrochemistry, DFT",33,https://scholar.google.com/citations?hl=en&user=Ob_wY0EAAAAJ
Dev Agarwal,"Indian Institute of Technology, Kharagpur","Generative AI, NeRF, Computer Vision",33,https://scholar.google.com/citations?hl=en&user=IBTndaAAAAAJ
Arka Pramanik,"Research scholar at Agricultural and Food Engineering Department, IIT Kharagpur","aquaculture, wastewater treatment, microbial electrochemical technologies",33,https://scholar.google.com/citations?hl=en&user=yPmXDO0AAAAJ
Suman Dutta,"Assistant Professor, Indian Institute of Technology, Kharagpur","finite element method, solid mechanics, fluid mechanics, fluid structure interactions",33,https://scholar.google.com/citations?hl=en&user=WpXfmUMAAAAJ
Pooja Warhekar,"PhD Scholar, IIT Kharagpur.","Radar Absorbing Materials, Microwave Absorbers, Electrical modelling of composites",33,https://scholar.google.com/citations?hl=en&user=rZpHxqIAAAAJ
Dr. Soumi Kundu,"Assistant Professor of Paediatrics, AIIMS Deoghar [Ex-Assistant Professor, IIT Kharagpur]","Paediatrics & neonatology, allergy, asthma, infectious disease, immunology",33,https://scholar.google.com/citations?hl=en&user=-8LAtikAAAAJ
Goutam Goswami,"Dept of Electrical Engineering, Indian Institute of Technology Kharagpur","Electric Drives, Power Electronic Converters",33,https://scholar.google.com/citations?hl=en&user=uEz1uHsAAAAJ
Subrat Kumar Maharana,"Doctoral Student at IIT, Kharagpur","solid mechanics, composites",33,https://scholar.google.com/citations?hl=en&user=7pKtSzoAAAAJ
Sakshi Sharma,"PhD Scholar, CORAL, IIT Kharagpur","Atmospheric Science, Climate Change",33,https://scholar.google.com/citations?hl=en&user=yB3SXdoAAAAJ
Swadhin Satyaprakash Majhi,"Student,IIT Kharagpur",NLP,33,https://scholar.google.com/citations?hl=en&user=zLZ7nI8AAAAJ
Rajpal singh Chauhan,"M.Tech 2nd year Student, IIT Kharagpur",FEA,33,https://scholar.google.com/citations?hl=en&user=ZBy2n3cAAAAJ
Sujeet Kumar,IIT Kharagpur,"Natural Language Processing, Speech Processing, Machine Learning",33,https://scholar.google.com/citations?hl=en&user=ODQrkqAAAAAJ
Aditya Prasad Panda,"Research Associate, IIT Kharagpur","molecular microbiology, protein biochemistry, molecular modelling, molecular dynamics simulations",33,https://scholar.google.com/citations?hl=en&user=-eQdfPkAAAAJ
Galipelli Rajkumar,"Research Scholar, IIT Kharagpur","jointed concrete pavements, two lift concrete pavements, finite element analysis",33,https://scholar.google.com/citations?hl=en&user=4bw4DVoAAAAJ
Abhijeet Patil,"Indian Institute of Technology, Kharagpur","Artificial Intelligence, Computational Biology",32,https://scholar.google.com/citations?hl=en&user=xgBh8vQAAAAJ
Lokeshwar Mahto,"PhD - Project Scholar at Department of Chemical Engineering, IIT Kharagpur","DEM simulations, Particle technology, DEM calibration, Adaptive coarse-graining, Nanocomposites",32,https://scholar.google.com/citations?hl=en&user=RvCBTW0AAAAJ
Jyoti Prakash Meher,"Indian Institute of Technology, Kharagpur","Software Engineering, Natural Language Processing, Education Technology",32,https://scholar.google.com/citations?hl=en&user=kDwn-gwAAAAJ
Shreyas Thombare,MS Student Indian Institute of Technology Kharagpur,Electrical Engineering,32,https://scholar.google.com/citations?hl=en&user=bNCzkgoAAAAJ
Monnie Parida,"PhD Research Scholar, IIT Kharagpur","Natural Language Processing, Machine Learning, Language Comprehension, Human computer interaction, Cognitive neuroscience",32,https://scholar.google.com/citations?hl=en&user=y1ryFmMAAAAJ
Upasana Ray,"Reseach Scholar of Department of Biotechnology, IIT Kharagpur",,32,https://scholar.google.com/citations?hl=en&user=gRLGqQUAAAAJ
Aditya Patwari,Research Scholar at IIT Kharagpur,"Microfluidics and Nanofluidics, Electrokinetics, Sustainable Energy, Iontronics",32,https://scholar.google.com/citations?hl=en&user=kpL5pgMAAAAJ
Aman Sinha,Indian Institute of Technology Kharagpur.,"NLP, Signal Processing, Image Analysis, Medical Image Processing, .Artificial Intelligence.",32,https://scholar.google.com/citations?hl=en&user=uXnFkIIAAAAJ
Sayli Agashe,"PhD scholar, IIT Kharagpur","Psychology, Psychotherapy, Meaning in life, Resilience",32,https://scholar.google.com/citations?hl=en&user=v1Y3q8oAAAAJ
Shaheen Sultana,"PhD Scholar, IIT Kharagpur","Solid-State Photochemistry, Photoactuation, Thin Films, Single/Multi-component Organics, CPs/MOFs",32,https://scholar.google.com/citations?hl=en&user=w-DG308AAAAJ
Bipasha Das,Indian Institute of Technology Kharagpur,"Laser materials processing, Tribological behaviour of materials",32,https://scholar.google.com/citations?hl=en&user=ymm2PcsAAAAJ
Deepen Chettri,"Ph.D Scholar, IIT Kharagpur","Environmental Economics, Climate Change, livelihood, Food security, Adaptation",32,https://scholar.google.com/citations?hl=en&user=k-7_0kkAAAAJ
Sohan Patro,"Indian Institute of Technology, Kharagpur","Deep Learning, Computer Vision, Human-Computer Interaction, Artificial Intelligence",31,https://scholar.google.com/citations?hl=en&user=o2-Rd2UAAAAJ
ARCHITA HORE,"Research Scholar, IIT Kharagpur, GSSST","Neuromorphic Circuit, Digital & Analog Circuits, Signal Processing, VLSI, Computational Neuroscience",31,https://scholar.google.com/citations?hl=en&user=yA8F9GwAAAAJ
Madhuri Dubey,"Research Scholar, Department of Agricultural and Food Engineering, IIT Kharagpur","Crop modeling, Climate change, Mathematical modeling, Optimum nitrogen dose",31,https://scholar.google.com/citations?hl=en&user=NKQ2gPQAAAAJ
Pratyush Mohapatra,PhD IIT KHARAGPUR,"Biosensor Development, Biomaterial, Microfluidics, Electrode Fabrication, Radical stress Biology",31,https://scholar.google.com/citations?hl=en&user=5WLQRvEAAAAJ
Anirban Roy,"Research Scholar, School of Energy Science and Engineering, IIT Kharagpur","Microfluidics, Multiphase Flows, Heat Transfer",31,https://scholar.google.com/citations?hl=en&user=WhUJxDoAAAAJ
